id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,search_term,search_date
325,user_325,user325@example.com,hash_password_325,2022-04-05,Canada,Genre_9,admin,Recomendeitor,561,325,search_term_561,2021-05-03
523,user_523,user523@example.com,hash_password_523,2020-11-02,Germany,Genre_5,content_creator,Recomendeitor,562,523,search_term_562,2021-08-01
166,user_166,user166@example.com,hash_password_166,2020-10-04,USA,Genre_2,consumer,Recomendeitor_Plus,563,166,search_term_563,2021-03-30
708,user_708,user708@example.com,hash_password_708,2020-05-10,UK,Genre_9,moderator,Recomendeitor,564,708,search_term_564,2021-01-12
743,user_743,user743@example.com,hash_password_743,2021-01-05,India,Genre_2,admin,Recomendeitor,565,743,search_term_565,2022-04-29
659,user_659,user659@example.com,hash_password_659,2020-11-28,USA,Genre_2,content_creator,Recomendeitor,566,659,search_term_566,2022-03-11
871,user_871,user871@example.com,hash_password_871,2022-12-27,Germany,Genre_4,moderator,Recomendeitor_Plus,567,871,search_term_567,2022-02-04
238,user_238,user238@example.com,hash_password_238,2020-04-20,India,Genre_10,content_creator,Recomendeitor,568,238,search_term_568,2021-03-21
983,user_983,user983@example.com,hash_password_983,2020-04-20,UK,Genre_9,admin,Recomendeitor,569,983,search_term_569,2021-06-10
913,user_913,user913@example.com,hash_password_913,2022-06-10,Spain,Genre_8,consumer,Recomendeitor_Plus,570,913,search_term_570,2022-02-26
13,user_13,user13@example.com,hash_password_13,2021-10-17,Brazil,Genre_9,admin,Recomendeitor_Plus,571,13,search_term_571,2021-09-30
731,user_731,user731@example.com,hash_password_731,2021-06-27,France,Genre_7,moderator,Recomendeitor_Plus,572,731,search_term_572,2022-03-03
257,user_257,user257@example.com,hash_password_257,2021-10-31,India,Genre_3,admin,Recomendeitor,573,257,search_term_573,2021-09-05
514,user_514,user514@example.com,hash_password_514,2020-10-22,Germany,Genre_9,consumer,Recomendeitor,574,514,search_term_574,2021-07-30
210,user_210,user210@example.com,hash_password_210,2020-11-08,UK,Genre_10,consumer,Recomendeitor,575,210,search_term_575,2021-04-20
484,user_484,user484@example.com,hash_password_484,2021-09-10,India,Genre_2,consumer,Recomendeitor,576,484,search_term_576,2022-07-02
365,user_365,user365@example.com,hash_password_365,2020-01-15,France,Genre_1,admin,Recomendeitor_Plus,577,365,search_term_577,2022-09-17
225,user_225,user225@example.com,hash_password_225,2022-07-02,Italy,,consumer,Recomendeitor,578,225,search_term_578,2021-08-09
996,user_996,user996@example.com,hash_password_996,2020-08-19,Japan,,content_creator,Recomendeitor_Plus,579,996,search_term_579,2022-03-22
194,user_194,user194@example.com,hash_password_194,2022-01-24,USA,Genre_9,content_creator,Recomendeitor,580,194,search_term_580,2021-07-10
196,user_196,user196@example.com,hash_password_196,2022-04-07,Brazil,Genre_9,admin,Recomendeitor_Plus,581,196,search_term_581,2021-05-14
400,user_400,user400@example.com,hash_password_400,2020-08-29,Brazil,Genre_2,moderator,Recomendeitor_Plus,582,400,search_term_582,2021-02-25
772,user_772,user772@example.com,hash_password_772,2022-09-01,Germany,Genre_4,content_creator,Recomendeitor_Plus,583,772,search_term_583,2021-08-30
57,user_57,user57@example.com,hash_password_57,2022-09-03,Canada,,consumer,Recomendeitor_Plus,584,57,search_term_584,2022-04-22
969,user_969,user969@example.com,hash_password_969,2020-08-31,Japan,,admin,Recomendeitor,585,969,search_term_585,2022-11-25
625,user_625,user625@example.com,hash_password_625,2021-05-07,USA,Genre_9,content_creator,Recomendeitor,586,625,search_term_586,2021-09-21
213,user_213,user213@example.com,hash_password_213,2022-11-09,Italy,Genre_6,moderator,Recomendeitor,587,213,search_term_587,2022-02-24
279,user_279,user279@example.com,hash_password_279,2021-03-08,Spain,Genre_10,admin,Recomendeitor,588,279,search_term_588,2021-12-11
756,user_756,user756@example.com,hash_password_756,2022-08-01,Spain,Genre_6,moderator,Recomendeitor,589,756,search_term_589,2021-02-09
380,user_380,user380@example.com,hash_password_380,2021-03-18,UK,Genre_3,content_creator,Recomendeitor_Plus,590,380,search_term_590,2021-04-12
117,user_117,user117@example.com,hash_password_117,2020-08-09,Japan,Genre_1,moderator,Recomendeitor,591,117,search_term_591,2021-01-23
898,user_898,user898@example.com,hash_password_898,2021-04-14,Brazil,Genre_8,content_creator,Recomendeitor,592,898,search_term_592,2022-01-01
451,user_451,user451@example.com,hash_password_451,2020-06-08,France,Genre_1,content_creator,Recomendeitor_Plus,593,451,search_term_593,2022-12-03
599,user_599,user599@example.com,hash_password_599,2021-08-19,USA,,consumer,Recomendeitor_Plus,594,599,search_term_594,2022-06-09
410,user_410,user410@example.com,hash_password_410,2022-02-24,France,,moderator,Recomendeitor,595,410,search_term_595,2021-02-09
893,user_893,user893@example.com,hash_password_893,2020-10-28,USA,Genre_8,admin,Recomendeitor,596,893,search_term_596,2021-03-24
367,user_367,user367@example.com,hash_password_367,2022-08-22,Brazil,Genre_6,consumer,Recomendeitor_Plus,597,367,search_term_597,2021-10-25
775,user_775,user775@example.com,hash_password_775,2022-12-19,USA,Genre_2,content_creator,Recomendeitor_Plus,598,775,search_term_598,2021-02-11
996,user_996,user996@example.com,hash_password_996,2020-08-19,Japan,,content_creator,Recomendeitor_Plus,599,996,search_term_599,2021-03-08
812,user_812,user812@example.com,hash_password_812,2021-05-15,India,Genre_1,consumer,Recomendeitor_Plus,600,812,search_term_600,2021-11-28
929,user_929,user929@example.com,hash_password_929,2022-09-04,Brazil,Genre_6,consumer,Recomendeitor,601,929,search_term_601,2021-11-01
113,user_113,user113@example.com,hash_password_113,2022-02-14,France,Genre_10,consumer,Recomendeitor_Plus,602,113,search_term_602,2021-05-20
960,user_960,user960@example.com,hash_password_960,2020-11-23,Spain,Genre_5,content_creator,Recomendeitor,603,960,search_term_603,2022-07-02
164,user_164,user164@example.com,hash_password_164,2021-02-13,Germany,,consumer,Recomendeitor_Plus,604,164,search_term_604,2022-04-09
4,user_4,user4@example.com,hash_password_4,2021-03-03,France,Genre_4,admin,Recomendeitor_Plus,605,4,search_term_605,2022-11-24
630,user_630,user630@example.com,hash_password_630,2022-05-01,Canada,Genre_2,admin,Recomendeitor_Plus,606,630,search_term_606,2022-04-06
23,user_23,user23@example.com,hash_password_23,2020-11-04,Japan,Genre_5,admin,Recomendeitor_Plus,607,23,search_term_607,2022-05-04
921,user_921,user921@example.com,hash_password_921,2021-01-27,UK,Genre_1,consumer,Recomendeitor,608,921,search_term_608,2022-10-12
745,user_745,user745@example.com,hash_password_745,2022-01-05,UK,Genre_2,admin,Recomendeitor_Plus,609,745,search_term_609,2022-06-21
602,user_602,user602@example.com,hash_password_602,2021-01-14,Spain,Genre_1,moderator,Recomendeitor_Plus,610,602,search_term_610,2022-06-28
988,user_988,user988@example.com,hash_password_988,2022-07-05,France,,moderator,Recomendeitor,611,988,search_term_611,2021-12-13
767,user_767,user767@example.com,hash_password_767,2021-09-08,India,Genre_8,content_creator,Recomendeitor_Plus,612,767,search_term_612,2022-04-24
92,user_92,user92@example.com,hash_password_92,2021-12-19,USA,Genre_8,admin,Recomendeitor,613,92,search_term_613,2021-10-04
469,user_469,user469@example.com,hash_password_469,2022-12-25,UK,Genre_9,content_creator,Recomendeitor,614,469,search_term_614,2021-08-31
970,user_970,user970@example.com,hash_password_970,2020-01-05,France,Genre_3,content_creator,Recomendeitor,615,970,search_term_615,2021-09-16
155,user_155,user155@example.com,hash_password_155,2021-02-18,India,Genre_5,moderator,Recomendeitor_Plus,616,155,search_term_616,2022-09-27
819,user_819,user819@example.com,hash_password_819,2022-06-04,USA,Genre_5,content_creator,Recomendeitor,617,819,search_term_617,2021-06-03
627,user_627,user627@example.com,hash_password_627,2022-08-09,Germany,Genre_5,consumer,Recomendeitor,618,627,search_term_618,2022-07-08
207,user_207,user207@example.com,hash_password_207,2020-11-25,Germany,Genre_6,admin,Recomendeitor_Plus,619,207,search_term_619,2022-08-13
81,user_81,user81@example.com,hash_password_81,2021-02-18,Italy,Genre_1,admin,Recomendeitor_Plus,620,81,search_term_620,2022-06-06
615,user_615,user615@example.com,hash_password_615,2022-05-15,Japan,Genre_10,content_creator,Recomendeitor_Plus,621,615,search_term_621,2022-09-21
483,user_483,user483@example.com,hash_password_483,2020-10-27,France,,moderator,Recomendeitor,622,483,search_term_622,2022-02-19
965,user_965,user965@example.com,hash_password_965,2021-01-07,USA,Genre_1,moderator,Recomendeitor,623,965,search_term_623,2021-03-03
592,user_592,user592@example.com,hash_password_592,2020-04-23,Germany,Genre_7,admin,Recomendeitor,624,592,search_term_624,2022-12-18
407,user_407,user407@example.com,hash_password_407,2022-12-03,UK,Genre_9,content_creator,Recomendeitor_Plus,625,407,search_term_625,2022-08-11
103,user_103,user103@example.com,hash_password_103,2020-02-19,Italy,Genre_1,content_creator,Recomendeitor_Plus,626,103,search_term_626,2022-08-17
240,user_240,user240@example.com,hash_password_240,2021-01-04,UK,Genre_6,admin,Recomendeitor_Plus,627,240,search_term_627,2021-12-28
265,user_265,user265@example.com,hash_password_265,2022-09-30,India,Genre_8,consumer,Recomendeitor_Plus,628,265,search_term_628,2022-03-18
33,user_33,user33@example.com,hash_password_33,2020-09-05,France,Genre_8,consumer,Recomendeitor,629,33,search_term_629,2021-04-13
35,user_35,user35@example.com,hash_password_35,2021-10-18,Italy,Genre_9,moderator,Recomendeitor,630,35,search_term_630,2021-03-14
249,user_249,user249@example.com,hash_password_249,2022-01-04,Germany,,content_creator,Recomendeitor_Plus,631,249,search_term_631,2022-09-24
1000,user_1000,user1000@example.com,hash_password_1000,2020-04-02,India,Genre_4,admin,Recomendeitor_Plus,632,1000,search_term_632,2022-09-16
50,user_50,user50@example.com,hash_password_50,2021-12-14,Brazil,Genre_2,admin,Recomendeitor,633,50,search_term_633,2022-12-16
280,user_280,user280@example.com,hash_password_280,2021-12-19,Italy,Genre_2,content_creator,Recomendeitor_Plus,634,280,search_term_634,2022-06-27
984,user_984,user984@example.com,hash_password_984,2022-12-03,UK,Genre_5,moderator,Recomendeitor,635,984,search_term_635,2021-12-30
754,user_754,user754@example.com,hash_password_754,2020-09-17,Spain,Genre_3,content_creator,Recomendeitor,636,754,search_term_636,2021-03-17
152,user_152,user152@example.com,hash_password_152,2020-06-26,Italy,Genre_7,content_creator,Recomendeitor_Plus,637,152,search_term_637,2021-12-20
659,user_659,user659@example.com,hash_password_659,2020-11-28,USA,Genre_2,content_creator,Recomendeitor,638,659,search_term_638,2021-08-30
551,user_551,user551@example.com,hash_password_551,2022-06-03,Spain,Genre_9,consumer,Recomendeitor_Plus,639,551,search_term_639,2022-06-16
701,user_701,user701@example.com,hash_password_701,2022-04-09,Italy,Genre_8,moderator,Recomendeitor,640,701,search_term_640,2022-05-16
537,user_537,user537@example.com,hash_password_537,2021-09-26,India,Genre_7,moderator,Recomendeitor,641,537,search_term_641,2022-07-06
756,user_756,user756@example.com,hash_password_756,2022-08-01,Spain,Genre_6,moderator,Recomendeitor,642,756,search_term_642,2022-08-19
735,user_735,user735@example.com,hash_password_735,2022-10-09,Italy,Genre_3,admin,Recomendeitor_Plus,643,735,search_term_643,2021-12-28
230,user_230,user230@example.com,hash_password_230,2020-01-12,India,Genre_2,moderator,Recomendeitor_Plus,644,230,search_term_644,2022-01-01
665,user_665,user665@example.com,hash_password_665,2021-12-24,Italy,Genre_9,admin,Recomendeitor_Plus,645,665,search_term_645,2021-06-29
923,user_923,user923@example.com,hash_password_923,2020-06-26,Germany,Genre_5,consumer,Recomendeitor_Plus,646,923,search_term_646,2021-06-23
288,user_288,user288@example.com,hash_password_288,2022-04-19,France,,content_creator,Recomendeitor,647,288,search_term_647,2021-04-22
395,user_395,user395@example.com,hash_password_395,2020-07-27,Japan,Genre_1,consumer,Recomendeitor,648,395,search_term_648,2022-10-31
453,user_453,user453@example.com,hash_password_453,2022-05-19,USA,Genre_10,moderator,Recomendeitor,649,453,search_term_649,2022-11-27
620,user_620,user620@example.com,hash_password_620,2021-12-22,India,Genre_9,admin,Recomendeitor_Plus,650,620,search_term_650,2022-04-25
33,user_33,user33@example.com,hash_password_33,2020-09-05,France,Genre_8,consumer,Recomendeitor,651,33,search_term_651,2021-07-20
915,user_915,user915@example.com,hash_password_915,2021-12-30,India,Genre_1,content_creator,Recomendeitor,652,915,search_term_652,2022-12-11
363,user_363,user363@example.com,hash_password_363,2021-05-06,Spain,Genre_7,admin,Recomendeitor_Plus,653,363,search_term_653,2021-10-10
111,user_111,user111@example.com,hash_password_111,2020-11-26,USA,Genre_7,moderator,Recomendeitor_Plus,654,111,search_term_654,2021-11-01
121,user_121,user121@example.com,hash_password_121,2022-05-22,Japan,Genre_7,admin,Recomendeitor_Plus,655,121,search_term_655,2021-05-23
16,user_16,user16@example.com,hash_password_16,2020-05-25,France,Genre_8,content_creator,Recomendeitor,656,16,search_term_656,2022-06-28
739,user_739,user739@example.com,hash_password_739,2020-11-05,Germany,Genre_7,consumer,Recomendeitor_Plus,657,739,search_term_657,2022-12-14
523,user_523,user523@example.com,hash_password_523,2020-11-02,Germany,Genre_5,content_creator,Recomendeitor,658,523,search_term_658,2022-06-01
715,user_715,user715@example.com,hash_password_715,2021-02-08,Italy,Genre_4,consumer,Recomendeitor,659,715,search_term_659,2021-09-14
714,user_714,user714@example.com,hash_password_714,2020-03-19,Brazil,Genre_2,consumer,Recomendeitor,660,714,search_term_660,2022-09-05
98,user_98,user98@example.com,hash_password_98,2020-12-07,Italy,Genre_1,moderator,Recomendeitor,661,98,search_term_661,2022-10-31
116,user_116,user116@example.com,hash_password_116,2021-12-13,France,Genre_2,consumer,Recomendeitor,662,116,search_term_662,2022-11-17
965,user_965,user965@example.com,hash_password_965,2021-01-07,USA,Genre_1,moderator,Recomendeitor,663,965,search_term_663,2021-09-10
471,user_471,user471@example.com,hash_password_471,2021-08-17,Italy,Genre_3,consumer,Recomendeitor_Plus,664,471,search_term_664,2021-12-19
439,user_439,user439@example.com,hash_password_439,2020-08-18,Germany,Genre_3,moderator,Recomendeitor,665,439,search_term_665,2022-01-14
281,user_281,user281@example.com,hash_password_281,2021-01-23,Spain,Genre_5,moderator,Recomendeitor_Plus,666,281,search_term_666,2021-01-24
349,user_349,user349@example.com,hash_password_349,2022-03-23,Canada,,consumer,Recomendeitor,667,349,search_term_667,2021-02-20
232,user_232,user232@example.com,hash_password_232,2022-09-07,USA,Genre_5,content_creator,Recomendeitor_Plus,668,232,search_term_668,2022-01-05
973,user_973,user973@example.com,hash_password_973,2022-12-06,Spain,Genre_2,content_creator,Recomendeitor,669,973,search_term_669,2021-03-29
111,user_111,user111@example.com,hash_password_111,2020-11-26,USA,Genre_7,moderator,Recomendeitor_Plus,670,111,search_term_670,2021-09-30
352,user_352,user352@example.com,hash_password_352,2020-11-13,Spain,Genre_1,content_creator,Recomendeitor_Plus,671,352,search_term_671,2022-01-07
930,user_930,user930@example.com,hash_password_930,2022-12-02,Italy,Genre_9,admin,Recomendeitor,672,930,search_term_672,2021-12-25
12,user_12,user12@example.com,hash_password_12,2022-07-06,Brazil,Genre_10,admin,Recomendeitor_Plus,673,12,search_term_673,2022-10-19
984,user_984,user984@example.com,hash_password_984,2022-12-03,UK,Genre_5,moderator,Recomendeitor,674,984,search_term_674,2021-05-13
488,user_488,user488@example.com,hash_password_488,2021-03-09,UK,,consumer,Recomendeitor_Plus,675,488,search_term_675,2021-08-08
533,user_533,user533@example.com,hash_password_533,2021-04-11,France,Genre_7,moderator,Recomendeitor_Plus,676,533,search_term_676,2022-08-20
639,user_639,user639@example.com,hash_password_639,2022-03-20,Italy,Genre_9,admin,Recomendeitor,677,639,search_term_677,2021-09-28
285,user_285,user285@example.com,hash_password_285,2020-06-01,Spain,Genre_1,moderator,Recomendeitor_Plus,678,285,search_term_678,2022-04-15
947,user_947,user947@example.com,hash_password_947,2021-11-30,UK,Genre_9,admin,Recomendeitor_Plus,679,947,search_term_679,2022-03-23
633,user_633,user633@example.com,hash_password_633,2022-01-07,India,Genre_3,admin,Recomendeitor_Plus,680,633,search_term_680,2021-04-09
636,user_636,user636@example.com,hash_password_636,2021-01-19,Brazil,Genre_10,content_creator,Recomendeitor_Plus,681,636,search_term_681,2022-01-30
919,user_919,user919@example.com,hash_password_919,2020-10-13,France,Genre_4,moderator,Recomendeitor_Plus,682,919,search_term_682,2021-03-21
545,user_545,user545@example.com,hash_password_545,2021-10-15,India,Genre_8,admin,Recomendeitor,683,545,search_term_683,2021-11-12
