id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,interaction_type,interaction_date,id,title,release_date,duration,content_type,rating
370,user_370,user370@example.com,hash_password_370,2020-04-23,Italy,Genre_1,admin,Recomendeitor_Plus,725,370,65,comment,2021-07-12,65,Content_65,2021-04-10,153,short,1.8
245,user_245,user245@example.com,hash_password_245,2022-04-17,Spain,Genre_4,consumer,Recomendeitor_Plus,726,245,168,comment,2021-08-12,168,Content_168,2014-01-23,33,documentary,4.9
802,user_802,user802@example.com,hash_password_802,2022-03-21,Italy,Genre_6,content_creator,Recomendeitor,727,802,37,share,2021-03-14,37,Content_37,2010-09-07,173,movie,1.4
160,user_160,user160@example.com,hash_password_160,2021-11-06,Brazil,Genre_2,consumer,Recomendeitor,728,160,67,favorite,2021-11-06,67,Content_67,2022-12-09,75,short,1.3
373,user_373,user373@example.com,hash_password_373,2022-02-24,Germany,Genre_7,admin,Recomendeitor_Plus,729,373,111,comment,2022-06-08,111,Content_111,2010-03-26,68,live,4.0
285,user_285,user285@example.com,hash_password_285,2020-06-01,Spain,Genre_1,moderator,Recomendeitor_Plus,730,285,159,favorite,2022-08-05,159,Content_159,2015-08-28,170,short,4.4
521,user_521,user521@example.com,hash_password_521,2022-12-02,Germany,Genre_6,content_creator,Recomendeitor_Plus,731,521,125,favorite,2022-09-30,125,Content_125,2022-01-01,163,movie,2.2
450,user_450,user450@example.com,hash_password_450,2022-11-02,UK,Genre_10,moderator,Recomendeitor_Plus,732,450,87,favorite,2021-09-23,87,Content_87,2020-08-04,62,short,3.1
697,user_697,user697@example.com,hash_password_697,2020-09-13,France,Genre_2,content_creator,Recomendeitor,733,697,47,share,2021-03-01,47,Content_47,2019-12-17,84,movie,2.7
807,user_807,user807@example.com,hash_password_807,2022-01-21,Germany,Genre_9,content_creator,Recomendeitor,734,807,155,favorite,2022-03-07,155,Content_155,2017-08-06,65,live,4.1
647,user_647,user647@example.com,hash_password_647,2020-12-30,Japan,Genre_6,admin,Recomendeitor_Plus,735,647,179,share,2022-12-25,179,Content_179,2016-07-27,154,documentary,1.6
622,user_622,user622@example.com,hash_password_622,2022-04-05,Spain,Genre_2,moderator,Recomendeitor_Plus,736,622,148,comment,2021-05-19,148,Content_148,2022-05-09,109,short,3.8
581,user_581,user581@example.com,hash_password_581,2020-12-30,India,Genre_3,consumer,Recomendeitor,737,581,13,comment,2022-01-06,13,Content_13,2016-11-06,56,short,2.9
136,user_136,user136@example.com,hash_password_136,2020-08-25,Japan,Genre_1,content_creator,Recomendeitor,738,136,191,like,2021-09-01,191,Content_191,2011-09-12,150,movie,3.7
96,user_96,user96@example.com,hash_password_96,2022-12-05,Japan,Genre_3,consumer,Recomendeitor_Plus,739,96,44,like,2021-10-02,44,Content_44,2017-07-10,13,series,2.1
119,user_119,user119@example.com,hash_password_119,2020-08-04,Italy,Genre_7,admin,Recomendeitor_Plus,740,119,152,comment,2021-06-19,152,Content_152,2021-03-24,150,movie,3.0
374,user_374,user374@example.com,hash_password_374,2021-02-15,UK,Genre_3,moderator,Recomendeitor_Plus,741,374,125,favorite,2022-11-26,125,Content_125,2022-01-01,163,movie,2.2
274,user_274,user274@example.com,hash_password_274,2022-04-13,Italy,Genre_1,consumer,Recomendeitor,742,274,119,favorite,2022-03-22,119,Content_119,2021-01-07,136,documentary,4.1
870,user_870,user870@example.com,hash_password_870,2021-06-30,UK,Genre_10,moderator,Recomendeitor,743,870,131,comment,2021-07-28,131,Content_131,2017-10-09,59,short,2.5
878,user_878,user878@example.com,hash_password_878,2020-10-26,France,Genre_9,content_creator,Recomendeitor_Plus,744,878,126,comment,2021-05-22,126,Content_126,2014-08-27,27,series,3.9
850,user_850,user850@example.com,hash_password_850,2022-02-01,Spain,Genre_6,consumer,Recomendeitor,745,850,138,like,2022-08-03,138,Content_138,2022-09-12,166,series,3.8
177,user_177,user177@example.com,hash_password_177,2020-09-07,USA,Genre_3,consumer,Recomendeitor,746,177,193,favorite,2022-06-15,193,Content_193,2017-10-10,40,movie,3.2
873,user_873,user873@example.com,hash_password_873,2021-02-24,Germany,Genre_2,admin,Recomendeitor_Plus,747,873,49,comment,2022-12-24,49,Content_49,2020-10-19,81,short,3.1
749,user_749,user749@example.com,hash_password_749,2020-12-04,UK,Genre_8,moderator,Recomendeitor_Plus,748,749,124,like,2022-12-08,124,Content_124,2018-08-29,102,movie,3.4
784,user_784,user784@example.com,hash_password_784,2021-10-27,Japan,Genre_3,content_creator,Recomendeitor,749,784,186,like,2021-05-28,186,Content_186,2018-07-19,56,series,3.5
277,user_277,user277@example.com,hash_password_277,2021-10-17,USA,Genre_2,moderator,Recomendeitor,750,277,78,favorite,2022-01-23,78,Content_78,2010-01-08,127,live,4.5
138,user_138,user138@example.com,hash_password_138,2020-09-05,France,Genre_2,content_creator,Recomendeitor,751,138,130,like,2022-07-27,130,Content_130,2014-02-23,97,live,3.0
874,user_874,user874@example.com,hash_password_874,2021-04-21,USA,Genre_8,content_creator,Recomendeitor,752,874,194,like,2021-06-05,194,Content_194,2010-04-06,139,documentary,2.2
132,user_132,user132@example.com,hash_password_132,2022-02-05,Italy,Genre_9,admin,Recomendeitor_Plus,753,132,103,share,2021-07-02,103,Content_103,2010-06-29,165,series,2.3
44,user_44,user44@example.com,hash_password_44,2020-05-30,India,Genre_3,moderator,Recomendeitor_Plus,754,44,105,comment,2022-07-26,105,Content_105,2020-05-11,62,series,4.3
123,user_123,user123@example.com,hash_password_123,2021-02-12,UK,Genre_1,content_creator,Recomendeitor,755,123,120,favorite,2021-07-08,120,Content_120,2012-08-14,84,movie,3.3
136,user_136,user136@example.com,hash_password_136,2020-08-25,Japan,Genre_1,content_creator,Recomendeitor,756,136,31,comment,2022-11-09,31,Content_31,2019-10-15,150,movie,3.3
367,user_367,user367@example.com,hash_password_367,2022-08-22,Brazil,Genre_6,consumer,Recomendeitor_Plus,757,367,68,share,2021-07-26,68,Content_68,2019-05-12,22,documentary,4.8
373,user_373,user373@example.com,hash_password_373,2022-02-24,Germany,Genre_7,admin,Recomendeitor_Plus,758,373,37,favorite,2021-06-10,37,Content_37,2010-09-07,173,movie,1.4
126,user_126,user126@example.com,hash_password_126,2022-06-25,Germany,Genre_3,consumer,Recomendeitor_Plus,759,126,24,comment,2021-06-28,24,Content_24,2015-06-26,74,live,4.0
439,user_439,user439@example.com,hash_password_439,2020-08-18,Germany,Genre_3,moderator,Recomendeitor,760,439,44,like,2021-06-07,44,Content_44,2017-07-10,13,series,2.1
787,user_787,user787@example.com,hash_password_787,2020-04-17,Italy,Genre_3,consumer,Recomendeitor,761,787,83,favorite,2022-10-11,83,Content_83,2010-12-03,167,movie,1.5
576,user_576,user576@example.com,hash_password_576,2022-10-28,Italy,Genre_4,moderator,Recomendeitor,762,576,41,share,2021-07-13,41,Content_41,2018-01-02,18,documentary,1.1
808,user_808,user808@example.com,hash_password_808,2021-12-23,India,Genre_4,content_creator,Recomendeitor,763,808,179,like,2022-10-12,179,Content_179,2016-07-27,154,documentary,1.6
744,user_744,user744@example.com,hash_password_744,2020-07-15,UK,Genre_6,moderator,Recomendeitor_Plus,764,744,42,share,2022-04-26,42,Content_42,2018-10-30,43,movie,1.7
51,user_51,user51@example.com,hash_password_51,2022-04-13,UK,Genre_7,admin,Recomendeitor_Plus,765,51,108,like,2021-10-04,108,Content_108,2012-09-11,31,movie,4.6
137,user_137,user137@example.com,hash_password_137,2022-09-01,India,Genre_8,moderator,Recomendeitor_Plus,766,137,40,comment,2021-05-02,40,Content_40,2012-12-24,32,live,1.2
158,user_158,user158@example.com,hash_password_158,2020-06-22,UK,Genre_4,admin,Recomendeitor_Plus,767,158,48,comment,2022-08-29,48,Content_48,2017-06-01,108,short,3.3
56,user_56,user56@example.com,hash_password_56,2021-03-31,Germany,Genre_1,content_creator,Recomendeitor,768,56,113,comment,2021-03-24,113,Content_113,2016-12-10,21,documentary,3.4
593,user_593,user593@example.com,hash_password_593,2021-12-08,UK,Genre_7,admin,Recomendeitor,769,593,84,share,2021-04-04,84,Content_84,2013-03-11,22,live,4.1
744,user_744,user744@example.com,hash_password_744,2020-07-15,UK,Genre_6,moderator,Recomendeitor_Plus,770,744,4,favorite,2022-12-16,4,Content_4,2022-09-28,51,series,1.9
428,user_428,user428@example.com,hash_password_428,2022-05-21,France,Genre_6,content_creator,Recomendeitor_Plus,771,428,108,comment,2021-03-02,108,Content_108,2012-09-11,31,movie,4.6
443,user_443,user443@example.com,hash_password_443,2021-04-23,USA,Genre_5,content_creator,Recomendeitor,772,443,60,share,2022-06-09,60,Content_60,2015-08-12,177,live,1.8
911,user_911,user911@example.com,hash_password_911,2020-06-08,USA,Genre_1,consumer,Recomendeitor,773,911,114,like,2022-05-31,114,Content_114,2011-08-03,128,live,3.6
964,user_964,user964@example.com,hash_password_964,2020-08-31,Italy,Genre_1,moderator,Recomendeitor,774,964,167,comment,2022-01-18,167,Content_167,2021-11-13,170,short,3.2
326,user_326,user326@example.com,hash_password_326,2020-09-01,Japan,Genre_10,content_creator,Recomendeitor,775,326,5,like,2022-04-22,5,Content_5,2019-09-07,73,movie,3.5
640,user_640,user640@example.com,hash_password_640,2022-01-22,Brazil,Genre_7,content_creator,Recomendeitor,776,640,106,comment,2021-01-06,106,Content_106,2014-01-26,161,movie,1.7
638,user_638,user638@example.com,hash_password_638,2021-03-06,France,Genre_4,consumer,Recomendeitor,777,638,6,like,2022-08-17,6,Content_6,2014-11-29,135,short,1.9
829,user_829,user829@example.com,hash_password_829,2020-11-25,Spain,Genre_10,content_creator,Recomendeitor,778,829,14,share,2022-10-28,14,Content_14,2014-08-19,172,movie,3.6
80,user_80,user80@example.com,hash_password_80,2022-11-07,India,Genre_9,content_creator,Recomendeitor,779,80,198,comment,2022-02-25,198,Content_198,2021-02-20,175,short,2.3
474,user_474,user474@example.com,hash_password_474,2020-12-11,France,Genre_3,consumer,Recomendeitor_Plus,780,474,126,share,2021-02-02,126,Content_126,2014-08-27,27,series,3.9
377,user_377,user377@example.com,hash_password_377,2020-04-16,Germany,,consumer,Recomendeitor_Plus,781,377,140,share,2022-10-21,140,Content_140,2011-03-10,148,series,4.4
869,user_869,user869@example.com,hash_password_869,2021-05-28,Germany,Genre_3,moderator,Recomendeitor,782,869,62,like,2022-01-10,62,Content_62,2021-10-20,128,movie,1.7
919,user_919,user919@example.com,hash_password_919,2020-10-13,France,Genre_4,moderator,Recomendeitor_Plus,783,919,27,comment,2021-10-16,27,Content_27,2010-06-10,46,series,3.3
333,user_333,user333@example.com,hash_password_333,2020-04-15,Japan,Genre_6,content_creator,Recomendeitor_Plus,784,333,54,favorite,2022-04-28,54,Content_54,2016-12-12,70,documentary,4.8
175,user_175,user175@example.com,hash_password_175,2020-08-25,Brazil,Genre_2,content_creator,Recomendeitor,785,175,90,favorite,2021-09-02,90,Content_90,2020-08-22,34,short,1.9
657,user_657,user657@example.com,hash_password_657,2022-12-14,Italy,Genre_5,admin,Recomendeitor_Plus,786,657,12,share,2022-01-18,12,Content_12,2021-11-26,66,live,1.1
441,user_441,user441@example.com,hash_password_441,2020-07-16,Italy,Genre_6,admin,Recomendeitor,787,441,136,like,2022-11-29,136,Content_136,2020-03-13,130,series,2.8
126,user_126,user126@example.com,hash_password_126,2022-06-25,Germany,Genre_3,consumer,Recomendeitor_Plus,788,126,74,like,2022-11-16,74,Content_74,2015-07-02,129,movie,3.8
694,user_694,user694@example.com,hash_password_694,2022-11-05,India,Genre_10,admin,Recomendeitor,789,694,144,like,2022-11-28,144,Content_144,2018-08-21,156,series,2.4
219,user_219,user219@example.com,hash_password_219,2020-07-06,Canada,Genre_10,content_creator,Recomendeitor_Plus,790,219,180,comment,2022-03-23,180,Content_180,2021-04-17,110,live,2.2
948,user_948,user948@example.com,hash_password_948,2021-11-18,Spain,Genre_7,admin,Recomendeitor,791,948,26,comment,2022-11-06,26,Content_26,2014-04-05,34,live,4.8
278,user_278,user278@example.com,hash_password_278,2020-10-12,UK,Genre_9,moderator,Recomendeitor,792,278,136,like,2021-08-02,136,Content_136,2020-03-13,130,series,2.8
485,user_485,user485@example.com,hash_password_485,2021-05-24,Brazil,Genre_8,admin,Recomendeitor,793,485,45,favorite,2022-01-17,45,Content_45,2014-09-25,167,short,4.8
595,user_595,user595@example.com,hash_password_595,2022-09-05,Germany,Genre_4,moderator,Recomendeitor_Plus,794,595,84,favorite,2021-05-23,84,Content_84,2013-03-11,22,live,4.1
935,user_935,user935@example.com,hash_password_935,2021-04-16,Italy,Genre_5,moderator,Recomendeitor_Plus,795,935,147,comment,2022-08-17,147,Content_147,2014-10-24,171,live,4.4
995,user_995,user995@example.com,hash_password_995,2022-10-03,Italy,Genre_7,moderator,Recomendeitor_Plus,796,995,145,like,2022-12-13,145,Content_145,2014-07-19,146,live,2.3
141,user_141,user141@example.com,hash_password_141,2022-07-15,Japan,Genre_8,moderator,Recomendeitor_Plus,797,141,103,favorite,2022-02-02,103,Content_103,2010-06-29,165,series,2.3
846,user_846,user846@example.com,hash_password_846,2021-01-08,Brazil,Genre_1,admin,Recomendeitor,798,846,124,favorite,2021-08-06,124,Content_124,2018-08-29,102,movie,3.4
607,user_607,user607@example.com,hash_password_607,2020-06-14,Japan,Genre_4,content_creator,Recomendeitor_Plus,799,607,193,comment,2021-11-06,193,Content_193,2017-10-10,40,movie,3.2
877,user_877,user877@example.com,hash_password_877,2020-07-06,Spain,Genre_2,consumer,Recomendeitor,800,877,123,comment,2021-06-22,123,Content_123,2014-12-19,88,short,2.1
706,user_706,user706@example.com,hash_password_706,2022-10-26,Canada,Genre_9,moderator,Recomendeitor,801,706,116,favorite,2022-08-06,116,Content_116,2011-12-07,43,short,3.2
110,user_110,user110@example.com,hash_password_110,2021-05-03,UK,Genre_7,consumer,Recomendeitor,802,110,157,like,2022-03-24,157,Content_157,2018-03-29,154,documentary,2.5
52,user_52,user52@example.com,hash_password_52,2020-07-12,USA,Genre_2,admin,Recomendeitor_Plus,803,52,14,favorite,2021-04-10,14,Content_14,2014-08-19,172,movie,3.6
615,user_615,user615@example.com,hash_password_615,2022-05-15,Japan,Genre_10,content_creator,Recomendeitor_Plus,804,615,17,favorite,2021-02-12,17,Content_17,2018-05-27,17,short,2.6
613,user_613,user613@example.com,hash_password_613,2021-12-22,Japan,,content_creator,Recomendeitor,805,613,13,like,2022-02-13,13,Content_13,2016-11-06,56,short,2.9
654,user_654,user654@example.com,hash_password_654,2020-08-22,UK,,admin,Recomendeitor,806,654,93,comment,2022-09-13,93,Content_93,2010-11-17,32,series,1.9
713,user_713,user713@example.com,hash_password_713,2020-10-09,USA,Genre_8,moderator,Recomendeitor,807,713,63,like,2021-11-25,63,Content_63,2018-06-06,171,movie,2.3
970,user_970,user970@example.com,hash_password_970,2020-01-05,France,Genre_3,content_creator,Recomendeitor,808,970,33,like,2022-01-07,33,Content_33,2010-05-09,142,series,3.6
319,user_319,user319@example.com,hash_password_319,2021-05-02,Brazil,Genre_8,content_creator,Recomendeitor_Plus,809,319,29,like,2022-12-31,29,Content_29,2013-11-23,152,live,4.2
199,user_199,user199@example.com,hash_password_199,2022-10-21,Canada,,consumer,Recomendeitor_Plus,810,199,37,like,2022-02-25,37,Content_37,2010-09-07,173,movie,1.4
796,user_796,user796@example.com,hash_password_796,2021-07-16,Italy,Genre_7,content_creator,Recomendeitor_Plus,811,796,103,comment,2021-01-26,103,Content_103,2010-06-29,165,series,2.3
729,user_729,user729@example.com,hash_password_729,2022-04-17,Canada,Genre_2,admin,Recomendeitor,812,729,174,favorite,2022-01-26,174,Content_174,2015-06-01,30,series,4.2
46,user_46,user46@example.com,hash_password_46,2021-06-18,France,Genre_9,consumer,Recomendeitor,813,46,24,share,2021-09-27,24,Content_24,2015-06-26,74,live,4.0
505,user_505,user505@example.com,hash_password_505,2021-11-06,India,,consumer,Recomendeitor_Plus,814,505,142,comment,2021-11-02,142,Content_142,2017-01-22,74,live,4.2
540,user_540,user540@example.com,hash_password_540,2022-12-19,USA,Genre_1,moderator,Recomendeitor,815,540,133,like,2022-10-31,133,Content_133,2012-06-17,178,movie,4.3
514,user_514,user514@example.com,hash_password_514,2020-10-22,Germany,Genre_9,consumer,Recomendeitor,816,514,125,favorite,2022-06-18,125,Content_125,2022-01-01,163,movie,2.2
895,user_895,user895@example.com,hash_password_895,2020-12-19,India,Genre_5,consumer,Recomendeitor,817,895,53,favorite,2022-08-26,53,Content_53,2015-12-03,54,short,4.6
17,user_17,user17@example.com,hash_password_17,2020-12-05,Canada,Genre_9,moderator,Recomendeitor_Plus,818,17,88,like,2021-05-16,88,Content_88,2022-11-14,28,live,1.2
315,user_315,user315@example.com,hash_password_315,2020-03-31,Spain,Genre_7,consumer,Recomendeitor,819,315,98,comment,2021-12-22,98,Content_98,2014-11-25,61,documentary,3.7
436,user_436,user436@example.com,hash_password_436,2021-07-27,USA,Genre_9,admin,Recomendeitor_Plus,820,436,114,like,2021-04-04,114,Content_114,2011-08-03,128,live,3.6
388,user_388,user388@example.com,hash_password_388,2022-04-01,Japan,Genre_9,content_creator,Recomendeitor,821,388,95,favorite,2022-06-27,95,Content_95,2014-07-18,83,live,3.9
77,user_77,user77@example.com,hash_password_77,2021-07-29,India,Genre_7,content_creator,Recomendeitor_Plus,822,77,158,favorite,2022-02-07,158,Content_158,2015-11-15,166,short,1.1
978,user_978,user978@example.com,hash_password_978,2020-12-25,Brazil,Genre_8,content_creator,Recomendeitor,823,978,188,comment,2021-12-24,188,Content_188,2015-08-25,114,live,4.3
899,user_899,user899@example.com,hash_password_899,2020-01-22,Spain,Genre_6,content_creator,Recomendeitor,824,899,120,share,2021-09-03,120,Content_120,2012-08-14,84,movie,3.3
371,user_371,user371@example.com,hash_password_371,2022-04-15,Germany,Genre_10,content_creator,Recomendeitor_Plus,825,371,73,like,2022-06-20,73,Content_73,2014-04-18,145,documentary,2.3
165,user_165,user165@example.com,hash_password_165,2022-02-16,USA,Genre_10,admin,Recomendeitor_Plus,826,165,156,share,2021-01-07,156,Content_156,2019-03-01,174,series,3.9
609,user_609,user609@example.com,hash_password_609,2020-12-05,Spain,Genre_3,content_creator,Recomendeitor_Plus,827,609,106,favorite,2021-01-10,106,Content_106,2014-01-26,161,movie,1.7
617,user_617,user617@example.com,hash_password_617,2020-07-07,Japan,Genre_2,content_creator,Recomendeitor_Plus,828,617,26,share,2022-06-08,26,Content_26,2014-04-05,34,live,4.8
24,user_24,user24@example.com,hash_password_24,2022-10-06,Spain,Genre_10,content_creator,Recomendeitor,829,24,18,like,2021-06-13,18,Content_18,2017-06-13,35,documentary,4.7
