id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,user_id,content_id,id,title,release_date,duration,content_type,rating
433,user_433,user433@example.com,hash_password_433,2020-08-19,Japan,Genre_2,admin,Recomendeitor_Plus,433,189,189,Content_189,2011-09-16,133,series,4.6
641,user_641,user641@example.com,hash_password_641,2022-08-31,USA,Genre_1,moderator,Recomendeitor_Plus,641,122,122,Content_122,2022-03-11,58,short,1.2
334,user_334,user334@example.com,hash_password_334,2022-11-14,Italy,Genre_10,consumer,Recomendeitor_Plus,334,99,99,Content_99,2017-06-15,157,short,4.0
804,user_804,user804@example.com,hash_password_804,2021-02-23,Japan,Genre_6,moderator,Recomendeitor,804,180,180,Content_180,2021-04-17,110,live,2.2
607,user_607,user607@example.com,hash_password_607,2020-06-14,Japan,Genre_4,content_creator,Recomendeitor_Plus,607,163,163,Content_163,2016-06-01,32,short,2.8
540,user_540,user540@example.com,hash_password_540,2022-12-19,USA,Genre_1,moderator,Recomendeitor,540,172,172,Content_172,2016-12-27,34,documentary,4.5
866,user_866,user866@example.com,hash_password_866,2021-06-18,Spain,Genre_5,consumer,Recomendeitor,866,143,143,Content_143,2015-10-13,116,series,1.8
35,user_35,user35@example.com,hash_password_35,2021-10-18,Italy,Genre_9,moderator,Recomendeitor,35,61,61,Content_61,2017-01-01,154,live,3.4
444,user_444,user444@example.com,hash_password_444,2021-07-20,Germany,Genre_6,moderator,Recomendeitor_Plus,444,172,172,Content_172,2016-12-27,34,documentary,4.5
231,user_231,user231@example.com,hash_password_231,2020-04-20,Germany,Genre_9,admin,Recomendeitor,231,21,21,Content_21,2010-09-05,39,movie,4.0
318,user_318,user318@example.com,hash_password_318,2020-04-04,Brazil,Genre_6,moderator,Recomendeitor,318,77,77,Content_77,2018-10-03,36,movie,1.6
343,user_343,user343@example.com,hash_password_343,2022-08-20,Germany,Genre_7,consumer,Recomendeitor_Plus,343,47,47,Content_47,2019-12-17,84,movie,2.7
430,user_430,user430@example.com,hash_password_430,2020-06-22,Canada,Genre_3,content_creator,Recomendeitor_Plus,430,75,75,Content_75,2011-12-22,135,documentary,4.1
876,user_876,user876@example.com,hash_password_876,2020-12-24,Japan,,consumer,Recomendeitor,876,49,49,Content_49,2020-10-19,81,short,3.1
979,user_979,user979@example.com,hash_password_979,2021-03-23,Brazil,Genre_2,admin,Recomendeitor,979,181,181,Content_181,2021-02-03,57,series,2.2
637,user_637,user637@example.com,hash_password_637,2022-09-17,Canada,Genre_3,moderator,Recomendeitor_Plus,637,27,27,Content_27,2010-06-10,46,series,3.3
466,user_466,user466@example.com,hash_password_466,2021-01-20,Japan,Genre_5,consumer,Recomendeitor,466,31,31,Content_31,2019-10-15,150,movie,3.3
79,user_79,user79@example.com,hash_password_79,2020-11-21,USA,Genre_4,consumer,Recomendeitor,79,172,172,Content_172,2016-12-27,34,documentary,4.5
893,user_893,user893@example.com,hash_password_893,2020-10-28,USA,Genre_8,admin,Recomendeitor,893,32,32,Content_32,2019-12-28,145,short,2.4
573,user_573,user573@example.com,hash_password_573,2020-05-11,Germany,Genre_4,moderator,Recomendeitor,573,158,158,Content_158,2015-11-15,166,short,1.1
449,user_449,user449@example.com,hash_password_449,2021-01-22,USA,Genre_4,content_creator,Recomendeitor_Plus,449,18,18,Content_18,2017-06-13,35,documentary,4.7
729,user_729,user729@example.com,hash_password_729,2022-04-17,Canada,Genre_2,admin,Recomendeitor,729,125,125,Content_125,2022-01-01,163,movie,2.2
282,user_282,user282@example.com,hash_password_282,2020-04-27,Spain,Genre_9,content_creator,Recomendeitor,282,63,63,Content_63,2018-06-06,171,movie,2.3
675,user_675,user675@example.com,hash_password_675,2021-08-13,USA,Genre_6,consumer,Recomendeitor_Plus,675,128,128,Content_128,2018-03-18,47,movie,1.4
57,user_57,user57@example.com,hash_password_57,2022-09-03,Canada,,consumer,Recomendeitor_Plus,57,16,16,Content_16,2019-03-10,123,live,2.2
975,user_975,user975@example.com,hash_password_975,2021-12-30,Germany,Genre_3,content_creator,Recomendeitor_Plus,975,163,163,Content_163,2016-06-01,32,short,2.8
191,user_191,user191@example.com,hash_password_191,2022-05-31,Germany,Genre_9,moderator,Recomendeitor_Plus,191,190,190,Content_190,2017-06-28,22,short,1.0
644,user_644,user644@example.com,hash_password_644,2021-11-14,Canada,Genre_9,admin,Recomendeitor,644,137,137,Content_137,2018-08-25,73,documentary,4.7
463,user_463,user463@example.com,hash_password_463,2021-05-31,Japan,Genre_9,moderator,Recomendeitor,463,62,62,Content_62,2021-10-20,128,movie,1.7
42,user_42,user42@example.com,hash_password_42,2020-05-24,Canada,Genre_10,moderator,Recomendeitor,42,39,39,Content_39,2022-11-13,113,short,1.9
486,user_486,user486@example.com,hash_password_486,2021-03-08,UK,Genre_6,admin,Recomendeitor,486,179,179,Content_179,2016-07-27,154,documentary,1.6
173,user_173,user173@example.com,hash_password_173,2022-08-04,France,Genre_6,consumer,Recomendeitor,173,115,115,Content_115,2013-10-28,168,live,1.3
679,user_679,user679@example.com,hash_password_679,2021-04-08,USA,Genre_8,admin,Recomendeitor_Plus,679,138,138,Content_138,2022-09-12,166,series,3.8
250,user_250,user250@example.com,hash_password_250,2021-01-12,USA,Genre_8,content_creator,Recomendeitor,250,180,180,Content_180,2021-04-17,110,live,2.2
510,user_510,user510@example.com,hash_password_510,2022-03-05,India,Genre_8,admin,Recomendeitor_Plus,510,140,140,Content_140,2011-03-10,148,series,4.4
502,user_502,user502@example.com,hash_password_502,2020-02-29,USA,Genre_8,consumer,Recomendeitor_Plus,502,72,72,Content_72,2015-05-09,48,short,4.3
193,user_193,user193@example.com,hash_password_193,2020-05-13,Brazil,Genre_2,content_creator,Recomendeitor,193,62,62,Content_62,2021-10-20,128,movie,1.7
790,user_790,user790@example.com,hash_password_790,2021-06-14,Canada,Genre_5,moderator,Recomendeitor_Plus,790,131,131,Content_131,2017-10-09,59,short,2.5
907,user_907,user907@example.com,hash_password_907,2022-12-19,India,,consumer,Recomendeitor,907,83,83,Content_83,2010-12-03,167,movie,1.5
750,user_750,user750@example.com,hash_password_750,2021-12-23,France,Genre_9,consumer,Recomendeitor,750,123,123,Content_123,2014-12-19,88,short,2.1
742,user_742,user742@example.com,hash_password_742,2020-08-24,Brazil,Genre_3,admin,Recomendeitor_Plus,742,139,139,Content_139,2012-04-28,165,live,3.9
165,user_165,user165@example.com,hash_password_165,2022-02-16,USA,Genre_10,admin,Recomendeitor_Plus,165,136,136,Content_136,2020-03-13,130,series,2.8
755,user_755,user755@example.com,hash_password_755,2022-07-30,France,Genre_3,moderator,Recomendeitor_Plus,755,109,109,Content_109,2015-04-15,39,series,4.2
90,user_90,user90@example.com,hash_password_90,2021-01-15,UK,Genre_3,admin,Recomendeitor,90,122,122,Content_122,2022-03-11,58,short,1.2
691,user_691,user691@example.com,hash_password_691,2020-02-15,USA,Genre_2,moderator,Recomendeitor,691,151,151,Content_151,2019-11-13,60,short,4.8
987,user_987,user987@example.com,hash_password_987,2022-08-28,Japan,Genre_4,content_creator,Recomendeitor,987,119,119,Content_119,2021-01-07,136,documentary,4.1
58,user_58,user58@example.com,hash_password_58,2022-08-18,Spain,,admin,Recomendeitor,58,138,138,Content_138,2022-09-12,166,series,3.8
973,user_973,user973@example.com,hash_password_973,2022-12-06,Spain,Genre_2,content_creator,Recomendeitor,973,18,18,Content_18,2017-06-13,35,documentary,4.7
263,user_263,user263@example.com,hash_password_263,2022-11-12,Spain,Genre_6,content_creator,Recomendeitor_Plus,263,76,76,Content_76,2016-11-16,64,movie,3.6
648,user_648,user648@example.com,hash_password_648,2021-02-26,India,Genre_6,content_creator,Recomendeitor,648,167,167,Content_167,2021-11-13,170,short,3.2
750,user_750,user750@example.com,hash_password_750,2021-12-23,France,Genre_9,consumer,Recomendeitor,750,154,154,Content_154,2012-07-12,121,documentary,1.7
819,user_819,user819@example.com,hash_password_819,2022-06-04,USA,Genre_5,content_creator,Recomendeitor,819,11,11,Content_11,2015-03-05,39,short,2.7
243,user_243,user243@example.com,hash_password_243,2022-01-24,Germany,Genre_3,admin,Recomendeitor_Plus,243,138,138,Content_138,2022-09-12,166,series,3.8
663,user_663,user663@example.com,hash_password_663,2021-05-29,UK,Genre_1,moderator,Recomendeitor_Plus,663,131,131,Content_131,2017-10-09,59,short,2.5
858,user_858,user858@example.com,hash_password_858,2021-01-12,Spain,Genre_10,content_creator,Recomendeitor_Plus,858,62,62,Content_62,2021-10-20,128,movie,1.7
876,user_876,user876@example.com,hash_password_876,2020-12-24,Japan,,consumer,Recomendeitor,876,71,71,Content_71,2011-07-02,43,live,4.2
759,user_759,user759@example.com,hash_password_759,2021-04-28,India,Genre_1,consumer,Recomendeitor_Plus,759,61,61,Content_61,2017-01-01,154,live,3.4
219,user_219,user219@example.com,hash_password_219,2020-07-06,Canada,Genre_10,content_creator,Recomendeitor_Plus,219,132,132,Content_132,2019-05-19,17,short,4.7
9,user_9,user9@example.com,hash_password_9,2022-11-17,Brazil,Genre_8,content_creator,Recomendeitor_Plus,9,61,61,Content_61,2017-01-01,154,live,3.4
430,user_430,user430@example.com,hash_password_430,2020-06-22,Canada,Genre_3,content_creator,Recomendeitor_Plus,430,136,136,Content_136,2020-03-13,130,series,2.8
806,user_806,user806@example.com,hash_password_806,2022-04-16,USA,Genre_7,content_creator,Recomendeitor_Plus,806,102,102,Content_102,2012-01-25,23,documentary,2.2
879,user_879,user879@example.com,hash_password_879,2021-05-05,Germany,Genre_2,admin,Recomendeitor,879,13,13,Content_13,2016-11-06,56,short,2.9
13,user_13,user13@example.com,hash_password_13,2021-10-17,Brazil,Genre_9,admin,Recomendeitor_Plus,13,12,12,Content_12,2021-11-26,66,live,1.1
775,user_775,user775@example.com,hash_password_775,2022-12-19,USA,Genre_2,content_creator,Recomendeitor_Plus,775,35,35,Content_35,2014-08-02,136,movie,1.8
907,user_907,user907@example.com,hash_password_907,2022-12-19,India,,consumer,Recomendeitor,907,182,182,Content_182,2012-08-03,112,movie,4.5
970,user_970,user970@example.com,hash_password_970,2020-01-05,France,Genre_3,content_creator,Recomendeitor,970,51,51,Content_51,2011-07-21,151,short,2.1
225,user_225,user225@example.com,hash_password_225,2022-07-02,Italy,,consumer,Recomendeitor,225,43,43,Content_43,2021-01-31,137,short,4.5
743,user_743,user743@example.com,hash_password_743,2021-01-05,India,Genre_2,admin,Recomendeitor,743,111,111,Content_111,2010-03-26,68,live,4.0
690,user_690,user690@example.com,hash_password_690,2022-01-24,Canada,Genre_7,content_creator,Recomendeitor,690,66,66,Content_66,2016-10-24,111,movie,1.3
759,user_759,user759@example.com,hash_password_759,2021-04-28,India,Genre_1,consumer,Recomendeitor_Plus,759,15,15,Content_15,2018-07-07,28,short,1.5
67,user_67,user67@example.com,hash_password_67,2021-03-25,Germany,Genre_5,content_creator,Recomendeitor,67,177,177,Content_177,2021-12-31,46,documentary,1.5
809,user_809,user809@example.com,hash_password_809,2021-11-07,Germany,Genre_2,admin,Recomendeitor,809,162,162,Content_162,2019-03-31,147,documentary,4.9
669,user_669,user669@example.com,hash_password_669,2021-10-14,Japan,Genre_3,consumer,Recomendeitor_Plus,669,39,39,Content_39,2022-11-13,113,short,1.9
677,user_677,user677@example.com,hash_password_677,2020-01-10,Germany,Genre_1,consumer,Recomendeitor_Plus,677,26,26,Content_26,2014-04-05,34,live,4.8
503,user_503,user503@example.com,hash_password_503,2020-06-17,USA,Genre_2,content_creator,Recomendeitor_Plus,503,112,112,Content_112,2019-05-25,17,documentary,2.6
184,user_184,user184@example.com,hash_password_184,2020-01-31,USA,Genre_8,admin,Recomendeitor_Plus,184,197,197,Content_197,2016-12-22,82,live,3.5
208,user_208,user208@example.com,hash_password_208,2022-04-17,UK,Genre_2,content_creator,Recomendeitor,208,176,176,Content_176,2018-01-17,149,short,2.6
528,user_528,user528@example.com,hash_password_528,2021-05-27,France,Genre_7,admin,Recomendeitor_Plus,528,51,51,Content_51,2011-07-21,151,short,2.1
300,user_300,user300@example.com,hash_password_300,2021-08-11,India,Genre_3,content_creator,Recomendeitor_Plus,300,111,111,Content_111,2010-03-26,68,live,4.0
818,user_818,user818@example.com,hash_password_818,2021-12-22,Brazil,Genre_5,consumer,Recomendeitor_Plus,818,132,132,Content_132,2019-05-19,17,short,4.7
241,user_241,user241@example.com,hash_password_241,2021-03-08,UK,,admin,Recomendeitor,241,98,98,Content_98,2014-11-25,61,documentary,3.7
455,user_455,user455@example.com,hash_password_455,2022-08-22,Brazil,Genre_2,content_creator,Recomendeitor,455,155,155,Content_155,2017-08-06,65,live,4.1
975,user_975,user975@example.com,hash_password_975,2021-12-30,Germany,Genre_3,content_creator,Recomendeitor_Plus,975,119,119,Content_119,2021-01-07,136,documentary,4.1
742,user_742,user742@example.com,hash_password_742,2020-08-24,Brazil,Genre_3,admin,Recomendeitor_Plus,742,170,170,Content_170,2016-07-07,20,movie,3.0
902,user_902,user902@example.com,hash_password_902,2021-03-02,USA,Genre_2,moderator,Recomendeitor_Plus,902,56,56,Content_56,2015-06-18,132,series,2.7
530,user_530,user530@example.com,hash_password_530,2021-05-02,Japan,Genre_10,moderator,Recomendeitor,530,69,69,Content_69,2010-08-17,120,live,3.0
659,user_659,user659@example.com,hash_password_659,2020-11-28,USA,Genre_2,content_creator,Recomendeitor,659,146,146,Content_146,2010-01-16,164,documentary,4.9
