id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,view_date,duration_viewed,recommendation_system,id,title,release_date,duration,content_type,rating
192,user_192,user192@example.com,hash_password_192,2020-05-02,Italy,Genre_8,content_creator,Recomendeitor_Plus,765,192,168,2022-05-16,90,Recomendeitor_Plus,168,Content_168,2014-01-23,33,documentary,4.9
486,user_486,user486@example.com,hash_password_486,2021-03-08,UK,Genre_6,admin,Recomendeitor,766,486,151,2022-11-03,72,Recomendeitor,151,Content_151,2019-11-13,60,short,4.8
266,user_266,user266@example.com,hash_password_266,2020-06-01,Germany,Genre_1,moderator,Recomendeitor_Plus,767,266,123,2022-10-27,70,Recomendeitor_Plus,123,Content_123,2014-12-19,88,short,2.1
424,user_424,user424@example.com,hash_password_424,2020-09-08,Italy,Genre_4,consumer,Recomendeitor,768,424,144,2021-03-12,30,Recomendeitor,144,Content_144,2018-08-21,156,series,2.4
128,user_128,user128@example.com,hash_password_128,2021-07-16,France,Genre_7,consumer,Recomendeitor,769,128,189,2022-04-23,103,Recomendeitor_Plus,189,Content_189,2011-09-16,133,series,4.6
238,user_238,user238@example.com,hash_password_238,2020-04-20,India,Genre_10,content_creator,Recomendeitor,770,238,68,2022-04-07,151,Recomendeitor_Plus,68,Content_68,2019-05-12,22,documentary,4.8
920,user_920,user920@example.com,hash_password_920,2020-03-20,France,Genre_1,consumer,Recomendeitor,771,920,104,2022-01-29,32,Recomendeitor_Plus,104,Content_104,2020-09-19,119,short,3.9
355,user_355,user355@example.com,hash_password_355,2021-01-05,Japan,Genre_2,content_creator,Recomendeitor_Plus,772,355,80,2021-10-26,86,Recomendeitor_Plus,80,Content_80,2019-03-26,48,short,2.1
940,user_940,user940@example.com,hash_password_940,2021-10-08,Italy,Genre_6,admin,Recomendeitor,773,940,159,2021-12-26,57,Recomendeitor_Plus,159,Content_159,2015-08-28,170,short,4.4
112,user_112,user112@example.com,hash_password_112,2022-10-15,UK,Genre_3,consumer,Recomendeitor_Plus,774,112,53,2022-03-27,109,Recomendeitor,53,Content_53,2015-12-03,54,short,4.6
828,user_828,user828@example.com,hash_password_828,2022-01-27,Brazil,Genre_6,admin,Recomendeitor,775,828,106,2022-03-07,9,Recomendeitor,106,Content_106,2014-01-26,161,movie,1.7
446,user_446,user446@example.com,hash_password_446,2021-07-09,Canada,Genre_1,consumer,Recomendeitor_Plus,776,446,153,2022-09-08,31,Recomendeitor_Plus,153,Content_153,2018-05-01,92,movie,2.5
343,user_343,user343@example.com,hash_password_343,2022-08-20,Germany,Genre_7,consumer,Recomendeitor_Plus,777,343,44,2022-07-28,71,Recomendeitor,44,Content_44,2017-07-10,13,series,2.1
145,user_145,user145@example.com,hash_password_145,2022-07-14,USA,Genre_5,moderator,Recomendeitor,778,145,140,2022-11-27,137,Recomendeitor_Plus,140,Content_140,2011-03-10,148,series,4.4
65,user_65,user65@example.com,hash_password_65,2022-10-24,Canada,Genre_4,moderator,Recomendeitor,779,65,90,2021-02-01,13,Recomendeitor_Plus,90,Content_90,2020-08-22,34,short,1.9
247,user_247,user247@example.com,hash_password_247,2022-06-06,USA,Genre_10,consumer,Recomendeitor,780,247,101,2021-12-16,131,Recomendeitor,101,Content_101,2018-03-31,123,movie,2.7
735,user_735,user735@example.com,hash_password_735,2022-10-09,Italy,Genre_3,admin,Recomendeitor_Plus,781,735,97,2022-12-08,35,Recomendeitor,97,Content_97,2012-03-25,63,series,1.9
991,user_991,user991@example.com,hash_password_991,2021-10-22,Brazil,Genre_2,admin,Recomendeitor_Plus,782,991,9,2022-09-22,21,Recomendeitor_Plus,9,Content_9,2017-12-22,161,short,3.9
490,user_490,user490@example.com,hash_password_490,2022-09-23,Canada,Genre_10,content_creator,Recomendeitor_Plus,783,490,12,2022-03-21,64,Recomendeitor_Plus,12,Content_12,2021-11-26,66,live,1.1
825,user_825,user825@example.com,hash_password_825,2022-02-06,Germany,,moderator,Recomendeitor_Plus,784,825,69,2022-05-22,95,Recomendeitor_Plus,69,Content_69,2010-08-17,120,live,3.0
439,user_439,user439@example.com,hash_password_439,2020-08-18,Germany,Genre_3,moderator,Recomendeitor,785,439,182,2021-05-27,34,Recomendeitor_Plus,182,Content_182,2012-08-03,112,movie,4.5
106,user_106,user106@example.com,hash_password_106,2021-02-19,France,Genre_3,consumer,Recomendeitor,786,106,182,2021-09-07,121,Recomendeitor_Plus,182,Content_182,2012-08-03,112,movie,4.5
181,user_181,user181@example.com,hash_password_181,2022-07-19,Italy,Genre_8,consumer,Recomendeitor_Plus,787,181,28,2022-04-15,163,Recomendeitor_Plus,28,Content_28,2011-07-22,10,live,2.4
184,user_184,user184@example.com,hash_password_184,2020-01-31,USA,Genre_8,admin,Recomendeitor_Plus,788,184,56,2022-01-05,15,Recomendeitor,56,Content_56,2015-06-18,132,series,2.7
226,user_226,user226@example.com,hash_password_226,2022-05-10,Japan,Genre_9,admin,Recomendeitor,789,226,99,2022-01-25,120,Recomendeitor_Plus,99,Content_99,2017-06-15,157,short,4.0
777,user_777,user777@example.com,hash_password_777,2022-11-28,Germany,Genre_2,consumer,Recomendeitor_Plus,790,777,197,2021-04-28,96,Recomendeitor_Plus,197,Content_197,2016-12-22,82,live,3.5
790,user_790,user790@example.com,hash_password_790,2021-06-14,Canada,Genre_5,moderator,Recomendeitor_Plus,791,790,110,2021-02-18,6,Recomendeitor,110,Content_110,2019-05-16,13,documentary,4.9
909,user_909,user909@example.com,hash_password_909,2022-09-17,UK,Genre_2,consumer,Recomendeitor,792,909,77,2021-12-16,109,Recomendeitor_Plus,77,Content_77,2018-10-03,36,movie,1.6
89,user_89,user89@example.com,hash_password_89,2022-04-09,Brazil,Genre_7,content_creator,Recomendeitor_Plus,793,89,103,2021-03-22,97,Recomendeitor_Plus,103,Content_103,2010-06-29,165,series,2.3
688,user_688,user688@example.com,hash_password_688,2021-02-27,Spain,Genre_10,admin,Recomendeitor,794,688,106,2022-09-22,32,Recomendeitor,106,Content_106,2014-01-26,161,movie,1.7
530,user_530,user530@example.com,hash_password_530,2021-05-02,Japan,Genre_10,moderator,Recomendeitor,795,530,109,2022-11-30,83,Recomendeitor_Plus,109,Content_109,2015-04-15,39,series,4.2
371,user_371,user371@example.com,hash_password_371,2022-04-15,Germany,Genre_10,content_creator,Recomendeitor_Plus,796,371,112,2022-10-13,156,Recomendeitor,112,Content_112,2019-05-25,17,documentary,2.6
972,user_972,user972@example.com,hash_password_972,2021-11-30,USA,Genre_10,admin,Recomendeitor,797,972,58,2021-09-24,118,Recomendeitor_Plus,58,Content_58,2011-10-12,25,movie,2.9
936,user_936,user936@example.com,hash_password_936,2020-05-12,USA,Genre_9,moderator,Recomendeitor_Plus,798,936,78,2022-07-09,79,Recomendeitor,78,Content_78,2010-01-08,127,live,4.5
913,user_913,user913@example.com,hash_password_913,2022-06-10,Spain,Genre_8,consumer,Recomendeitor_Plus,799,913,75,2021-03-07,78,Recomendeitor,75,Content_75,2011-12-22,135,documentary,4.1
399,user_399,user399@example.com,hash_password_399,2022-05-09,India,Genre_4,consumer,Recomendeitor,800,399,42,2022-01-27,147,Recomendeitor,42,Content_42,2018-10-30,43,movie,1.7
106,user_106,user106@example.com,hash_password_106,2021-02-19,France,Genre_3,consumer,Recomendeitor,801,106,166,2022-05-17,107,Recomendeitor_Plus,166,Content_166,2013-03-18,110,movie,4.3
271,user_271,user271@example.com,hash_password_271,2021-01-21,Germany,Genre_3,consumer,Recomendeitor_Plus,802,271,68,2021-05-15,126,Recomendeitor_Plus,68,Content_68,2019-05-12,22,documentary,4.8
975,user_975,user975@example.com,hash_password_975,2021-12-30,Germany,Genre_3,content_creator,Recomendeitor_Plus,803,975,181,2021-01-31,15,Recomendeitor,181,Content_181,2021-02-03,57,series,2.2
831,user_831,user831@example.com,hash_password_831,2021-02-05,India,Genre_9,content_creator,Recomendeitor,804,831,33,2021-07-12,134,Recomendeitor,33,Content_33,2010-05-09,142,series,3.6
503,user_503,user503@example.com,hash_password_503,2020-06-17,USA,Genre_2,content_creator,Recomendeitor_Plus,805,503,71,2022-07-04,73,Recomendeitor_Plus,71,Content_71,2011-07-02,43,live,4.2
679,user_679,user679@example.com,hash_password_679,2021-04-08,USA,Genre_8,admin,Recomendeitor_Plus,806,679,56,2021-12-07,101,Recomendeitor_Plus,56,Content_56,2015-06-18,132,series,2.7
525,user_525,user525@example.com,hash_password_525,2021-10-31,Italy,Genre_10,admin,Recomendeitor,807,525,105,2021-12-08,98,Recomendeitor_Plus,105,Content_105,2020-05-11,62,series,4.3
849,user_849,user849@example.com,hash_password_849,2022-09-30,Brazil,Genre_8,content_creator,Recomendeitor,808,849,200,2022-02-12,166,Recomendeitor_Plus,200,Content_200,2011-04-10,109,live,2.6
32,user_32,user32@example.com,hash_password_32,2020-01-11,UK,Genre_3,content_creator,Recomendeitor_Plus,809,32,101,2022-02-11,26,Recomendeitor_Plus,101,Content_101,2018-03-31,123,movie,2.7
393,user_393,user393@example.com,hash_password_393,2022-10-27,USA,Genre_5,moderator,Recomendeitor,810,393,51,2022-04-19,92,Recomendeitor,51,Content_51,2011-07-21,151,short,2.1
40,user_40,user40@example.com,hash_password_40,2021-06-06,Germany,Genre_9,moderator,Recomendeitor,811,40,74,2021-05-04,125,Recomendeitor_Plus,74,Content_74,2015-07-02,129,movie,3.8
660,user_660,user660@example.com,hash_password_660,2020-04-09,France,Genre_6,consumer,Recomendeitor,812,660,171,2021-10-10,179,Recomendeitor,171,Content_171,2013-12-22,26,series,3.9
218,user_218,user218@example.com,hash_password_218,2021-12-02,Italy,Genre_6,content_creator,Recomendeitor_Plus,813,218,121,2021-10-17,73,Recomendeitor_Plus,121,Content_121,2018-06-24,114,movie,4.8
731,user_731,user731@example.com,hash_password_731,2021-06-27,France,Genre_7,moderator,Recomendeitor_Plus,814,731,143,2022-12-14,123,Recomendeitor,143,Content_143,2015-10-13,116,series,1.8
981,user_981,user981@example.com,hash_password_981,2022-12-28,Germany,Genre_5,consumer,Recomendeitor_Plus,815,981,166,2021-08-08,53,Recomendeitor,166,Content_166,2013-03-18,110,movie,4.3
82,user_82,user82@example.com,hash_password_82,2022-12-26,India,Genre_4,admin,Recomendeitor_Plus,816,82,143,2021-10-28,78,Recomendeitor_Plus,143,Content_143,2015-10-13,116,series,1.8
845,user_845,user845@example.com,hash_password_845,2022-05-12,UK,Genre_5,consumer,Recomendeitor_Plus,817,845,5,2021-11-14,92,Recomendeitor,5,Content_5,2019-09-07,73,movie,3.5
720,user_720,user720@example.com,hash_password_720,2021-05-22,Germany,Genre_4,content_creator,Recomendeitor_Plus,818,720,83,2022-08-25,88,Recomendeitor,83,Content_83,2010-12-03,167,movie,1.5
201,user_201,user201@example.com,hash_password_201,2022-05-04,Spain,Genre_10,content_creator,Recomendeitor_Plus,819,201,182,2021-09-20,13,Recomendeitor,182,Content_182,2012-08-03,112,movie,4.5
447,user_447,user447@example.com,hash_password_447,2020-11-22,UK,Genre_9,content_creator,Recomendeitor,820,447,51,2022-06-12,43,Recomendeitor,51,Content_51,2011-07-21,151,short,2.1
844,user_844,user844@example.com,hash_password_844,2022-01-28,UK,Genre_5,admin,Recomendeitor,821,844,10,2022-04-10,76,Recomendeitor_Plus,10,Content_10,2021-09-19,44,short,1.4
428,user_428,user428@example.com,hash_password_428,2022-05-21,France,Genre_6,content_creator,Recomendeitor_Plus,822,428,140,2021-02-10,51,Recomendeitor,140,Content_140,2011-03-10,148,series,4.4
38,user_38,user38@example.com,hash_password_38,2020-08-29,Italy,Genre_10,admin,Recomendeitor,823,38,4,2022-09-06,19,Recomendeitor_Plus,4,Content_4,2022-09-28,51,series,1.9
211,user_211,user211@example.com,hash_password_211,2021-04-29,UK,Genre_4,consumer,Recomendeitor,824,211,95,2022-05-06,149,Recomendeitor,95,Content_95,2014-07-18,83,live,3.9
444,user_444,user444@example.com,hash_password_444,2021-07-20,Germany,Genre_6,moderator,Recomendeitor_Plus,825,444,146,2022-05-18,122,Recomendeitor_Plus,146,Content_146,2010-01-16,164,documentary,4.9
327,user_327,user327@example.com,hash_password_327,2020-03-29,USA,Genre_10,admin,Recomendeitor,826,327,80,2021-09-17,24,Recomendeitor_Plus,80,Content_80,2019-03-26,48,short,2.1
761,user_761,user761@example.com,hash_password_761,2022-06-17,Canada,Genre_10,consumer,Recomendeitor_Plus,827,761,36,2021-02-21,26,Recomendeitor_Plus,36,Content_36,2019-10-21,10,documentary,4.7
227,user_227,user227@example.com,hash_password_227,2020-12-23,UK,Genre_6,admin,Recomendeitor,828,227,25,2021-09-14,173,Recomendeitor,25,Content_25,2020-04-09,45,short,4.7
48,user_48,user48@example.com,hash_password_48,2021-02-14,Germany,,consumer,Recomendeitor_Plus,829,48,98,2021-03-15,156,Recomendeitor_Plus,98,Content_98,2014-11-25,61,documentary,3.7
18,user_18,user18@example.com,hash_password_18,2020-12-27,Brazil,Genre_6,consumer,Recomendeitor,830,18,164,2022-03-10,120,Recomendeitor_Plus,164,Content_164,2017-09-30,158,documentary,1.9
912,user_912,user912@example.com,hash_password_912,2020-01-20,Brazil,Genre_10,moderator,Recomendeitor,831,912,101,2022-06-11,82,Recomendeitor,101,Content_101,2018-03-31,123,movie,2.7
439,user_439,user439@example.com,hash_password_439,2020-08-18,Germany,Genre_3,moderator,Recomendeitor,832,439,195,2021-10-28,100,Recomendeitor_Plus,195,Content_195,2022-04-17,25,short,2.2
807,user_807,user807@example.com,hash_password_807,2022-01-21,Germany,Genre_9,content_creator,Recomendeitor,833,807,9,2021-08-09,157,Recomendeitor,9,Content_9,2017-12-22,161,short,3.9
708,user_708,user708@example.com,hash_password_708,2020-05-10,UK,Genre_9,moderator,Recomendeitor,834,708,61,2021-07-15,17,Recomendeitor,61,Content_61,2017-01-01,154,live,3.4
187,user_187,user187@example.com,hash_password_187,2021-04-22,France,Genre_1,content_creator,Recomendeitor_Plus,835,187,53,2022-07-17,68,Recomendeitor_Plus,53,Content_53,2015-12-03,54,short,4.6
345,user_345,user345@example.com,hash_password_345,2021-10-13,USA,Genre_4,moderator,Recomendeitor,836,345,146,2022-10-24,44,Recomendeitor,146,Content_146,2010-01-16,164,documentary,4.9
224,user_224,user224@example.com,hash_password_224,2020-02-02,Canada,Genre_5,admin,Recomendeitor_Plus,837,224,171,2022-05-25,61,Recomendeitor,171,Content_171,2013-12-22,26,series,3.9
830,user_830,user830@example.com,hash_password_830,2021-07-05,France,Genre_10,admin,Recomendeitor,838,830,163,2022-12-05,123,Recomendeitor,163,Content_163,2016-06-01,32,short,2.8
488,user_488,user488@example.com,hash_password_488,2021-03-09,UK,,consumer,Recomendeitor_Plus,839,488,63,2022-04-14,93,Recomendeitor_Plus,63,Content_63,2018-06-06,171,movie,2.3
909,user_909,user909@example.com,hash_password_909,2022-09-17,UK,Genre_2,consumer,Recomendeitor,840,909,121,2022-11-10,74,Recomendeitor,121,Content_121,2018-06-24,114,movie,4.8
877,user_877,user877@example.com,hash_password_877,2020-07-06,Spain,Genre_2,consumer,Recomendeitor,841,877,105,2021-04-27,153,Recomendeitor,105,Content_105,2020-05-11,62,series,4.3
849,user_849,user849@example.com,hash_password_849,2022-09-30,Brazil,Genre_8,content_creator,Recomendeitor,842,849,4,2021-09-16,67,Recomendeitor,4,Content_4,2022-09-28,51,series,1.9
229,user_229,user229@example.com,hash_password_229,2020-12-08,Japan,Genre_8,admin,Recomendeitor,843,229,93,2021-03-05,111,Recomendeitor_Plus,93,Content_93,2010-11-17,32,series,1.9
390,user_390,user390@example.com,hash_password_390,2022-11-03,Italy,Genre_9,consumer,Recomendeitor_Plus,844,390,169,2022-03-29,2,Recomendeitor,169,Content_169,2019-09-24,117,live,1.2
979,user_979,user979@example.com,hash_password_979,2021-03-23,Brazil,Genre_2,admin,Recomendeitor,845,979,173,2022-05-31,89,Recomendeitor_Plus,173,Content_173,2010-09-29,103,series,1.7
589,user_589,user589@example.com,hash_password_589,2021-01-15,Spain,Genre_1,content_creator,Recomendeitor,846,589,178,2021-04-20,177,Recomendeitor,178,Content_178,2016-06-26,51,live,4.5
188,user_188,user188@example.com,hash_password_188,2021-01-06,Japan,Genre_2,admin,Recomendeitor_Plus,847,188,28,2022-12-14,26,Recomendeitor_Plus,28,Content_28,2011-07-22,10,live,2.4
858,user_858,user858@example.com,hash_password_858,2021-01-12,Spain,Genre_10,content_creator,Recomendeitor_Plus,848,858,170,2021-09-29,99,Recomendeitor_Plus,170,Content_170,2016-07-07,20,movie,3.0
270,user_270,user270@example.com,hash_password_270,2020-06-18,France,Genre_3,consumer,Recomendeitor_Plus,849,270,80,2021-08-29,27,Recomendeitor_Plus,80,Content_80,2019-03-26,48,short,2.1
607,user_607,user607@example.com,hash_password_607,2020-06-14,Japan,Genre_4,content_creator,Recomendeitor_Plus,850,607,76,2022-05-25,89,Recomendeitor,76,Content_76,2016-11-16,64,movie,3.6
310,user_310,user310@example.com,hash_password_310,2022-01-26,USA,Genre_8,moderator,Recomendeitor_Plus,851,310,116,2022-06-27,146,Recomendeitor,116,Content_116,2011-12-07,43,short,3.2
132,user_132,user132@example.com,hash_password_132,2022-02-05,Italy,Genre_9,admin,Recomendeitor_Plus,852,132,69,2022-05-30,1,Recomendeitor,69,Content_69,2010-08-17,120,live,3.0
551,user_551,user551@example.com,hash_password_551,2022-06-03,Spain,Genre_9,consumer,Recomendeitor_Plus,853,551,98,2021-11-01,103,Recomendeitor_Plus,98,Content_98,2014-11-25,61,documentary,3.7
72,user_72,user72@example.com,hash_password_72,2021-03-07,France,Genre_6,content_creator,Recomendeitor,854,72,1,2021-04-11,131,Recomendeitor,1,Content_1,2012-10-28,76,live,1.0
793,user_793,user793@example.com,hash_password_793,2022-01-31,UK,Genre_10,admin,Recomendeitor,855,793,167,2022-04-08,41,Recomendeitor,167,Content_167,2021-11-13,170,short,3.2
845,user_845,user845@example.com,hash_password_845,2022-05-12,UK,Genre_5,consumer,Recomendeitor_Plus,856,845,96,2022-07-05,165,Recomendeitor_Plus,96,Content_96,2019-05-06,19,short,4.9
672,user_672,user672@example.com,hash_password_672,2022-12-16,USA,Genre_1,moderator,Recomendeitor_Plus,857,672,17,2022-12-30,51,Recomendeitor,17,Content_17,2018-05-27,17,short,2.6
187,user_187,user187@example.com,hash_password_187,2021-04-22,France,Genre_1,content_creator,Recomendeitor_Plus,858,187,112,2021-03-07,15,Recomendeitor,112,Content_112,2019-05-25,17,documentary,2.6
486,user_486,user486@example.com,hash_password_486,2021-03-08,UK,Genre_6,admin,Recomendeitor,859,486,91,2021-08-29,8,Recomendeitor_Plus,91,Content_91,2017-07-09,40,series,2.2
191,user_191,user191@example.com,hash_password_191,2022-05-31,Germany,Genre_9,moderator,Recomendeitor_Plus,860,191,88,2022-03-11,38,Recomendeitor_Plus,88,Content_88,2022-11-14,28,live,1.2
422,user_422,user422@example.com,hash_password_422,2022-09-16,USA,Genre_7,admin,Recomendeitor_Plus,861,422,163,2021-10-20,114,Recomendeitor,163,Content_163,2016-06-01,32,short,2.8
120,user_120,user120@example.com,hash_password_120,2021-01-18,India,Genre_2,moderator,Recomendeitor_Plus,862,120,174,2022-05-15,83,Recomendeitor_Plus,174,Content_174,2015-06-01,30,series,4.2
220,user_220,user220@example.com,hash_password_220,2021-01-20,Brazil,Genre_7,content_creator,Recomendeitor_Plus,863,220,170,2022-09-07,56,Recomendeitor,170,Content_170,2016-07-07,20,movie,3.0
53,user_53,user53@example.com,hash_password_53,2021-08-11,Germany,,admin,Recomendeitor_Plus,864,53,167,2021-09-13,175,Recomendeitor,167,Content_167,2021-11-13,170,short,3.2
734,user_734,user734@example.com,hash_password_734,2020-04-16,India,Genre_10,content_creator,Recomendeitor_Plus,865,734,90,2022-09-24,103,Recomendeitor,90,Content_90,2020-08-22,34,short,1.9
451,user_451,user451@example.com,hash_password_451,2020-06-08,France,Genre_1,content_creator,Recomendeitor_Plus,866,451,49,2021-04-10,138,Recomendeitor,49,Content_49,2020-10-19,81,short,3.1
