id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,recommended_by,recommendation_date,id,title,release_date,duration,content_type,rating
420,user_420,user420@example.com,hash_password_420,2021-06-02,Italy,Genre_2,consumer,Recomendeitor,763,420,106,Recomendeitor,2022-12-19,106,Content_106,2014-01-26,161,movie,1.7
47,user_47,user47@example.com,hash_password_47,2022-07-26,Canada,Genre_10,content_creator,Recomendeitor,764,47,69,Recomendeitor_Plus,2022-03-22,69,Content_69,2010-08-17,120,live,3.0
43,user_43,user43@example.com,hash_password_43,2021-08-13,Japan,Genre_9,moderator,Recomendeitor,765,43,95,Recomendeitor_Plus,2021-12-03,95,Content_95,2014-07-18,83,live,3.9
321,user_321,user321@example.com,hash_password_321,2020-03-18,Spain,Genre_2,content_creator,Recomendeitor,766,321,77,Recomendeitor,2022-10-01,77,Content_77,2018-10-03,36,movie,1.6
818,user_818,user818@example.com,hash_password_818,2021-12-22,Brazil,Genre_5,consumer,Recomendeitor_Plus,767,818,171,Recomendeitor,2022-07-17,171,Content_171,2013-12-22,26,series,3.9
221,user_221,user221@example.com,hash_password_221,2020-12-15,USA,Genre_5,consumer,Recomendeitor,768,221,1,Recomendeitor,2021-11-03,1,Content_1,2012-10-28,76,live,1.0
513,user_513,user513@example.com,hash_password_513,2022-06-14,Italy,,consumer,Recomendeitor_Plus,769,513,150,Recomendeitor_Plus,2022-01-21,150,Content_150,2019-12-27,152,documentary,3.2
712,user_712,user712@example.com,hash_password_712,2021-12-18,Spain,Genre_8,content_creator,Recomendeitor,770,712,62,Recomendeitor,2021-01-23,62,Content_62,2021-10-20,128,movie,1.7
441,user_441,user441@example.com,hash_password_441,2020-07-16,Italy,Genre_6,admin,Recomendeitor,771,441,154,Recomendeitor_Plus,2021-10-25,154,Content_154,2012-07-12,121,documentary,1.7
144,user_144,user144@example.com,hash_password_144,2021-08-15,Italy,Genre_4,moderator,Recomendeitor,772,144,18,Recomendeitor,2022-06-15,18,Content_18,2017-06-13,35,documentary,4.7
890,user_890,user890@example.com,hash_password_890,2022-07-16,Brazil,Genre_2,moderator,Recomendeitor_Plus,773,890,48,Recomendeitor,2021-11-28,48,Content_48,2017-06-01,108,short,3.3
28,user_28,user28@example.com,hash_password_28,2020-12-08,UK,Genre_9,content_creator,Recomendeitor,774,28,137,Recomendeitor,2021-05-15,137,Content_137,2018-08-25,73,documentary,4.7
854,user_854,user854@example.com,hash_password_854,2021-04-02,Spain,Genre_2,moderator,Recomendeitor_Plus,775,854,1,Recomendeitor,2021-10-02,1,Content_1,2012-10-28,76,live,1.0
850,user_850,user850@example.com,hash_password_850,2022-02-01,Spain,Genre_6,consumer,Recomendeitor,776,850,137,Recomendeitor,2021-06-16,137,Content_137,2018-08-25,73,documentary,4.7
790,user_790,user790@example.com,hash_password_790,2021-06-14,Canada,Genre_5,moderator,Recomendeitor_Plus,777,790,151,Recomendeitor_Plus,2022-12-07,151,Content_151,2019-11-13,60,short,4.8
553,user_553,user553@example.com,hash_password_553,2021-09-22,Brazil,Genre_5,consumer,Recomendeitor_Plus,778,553,107,Recomendeitor,2021-05-26,107,Content_107,2022-01-28,88,series,2.5
844,user_844,user844@example.com,hash_password_844,2022-01-28,UK,Genre_5,admin,Recomendeitor,779,844,173,Recomendeitor,2021-08-02,173,Content_173,2010-09-29,103,series,1.7
659,user_659,user659@example.com,hash_password_659,2020-11-28,USA,Genre_2,content_creator,Recomendeitor,780,659,130,Recomendeitor_Plus,2021-08-06,130,Content_130,2014-02-23,97,live,3.0
857,user_857,user857@example.com,hash_password_857,2022-12-10,Brazil,Genre_4,admin,Recomendeitor,781,857,142,Recomendeitor_Plus,2021-12-13,142,Content_142,2017-01-22,74,live,4.2
690,user_690,user690@example.com,hash_password_690,2022-01-24,Canada,Genre_7,content_creator,Recomendeitor,782,690,38,Recomendeitor_Plus,2022-11-18,38,Content_38,2022-12-25,44,short,3.0
827,user_827,user827@example.com,hash_password_827,2020-10-09,Canada,Genre_3,admin,Recomendeitor,783,827,40,Recomendeitor_Plus,2021-04-26,40,Content_40,2012-12-24,32,live,1.2
837,user_837,user837@example.com,hash_password_837,2022-05-13,Spain,Genre_1,admin,Recomendeitor_Plus,784,837,191,Recomendeitor,2021-01-27,191,Content_191,2011-09-12,150,movie,3.7
930,user_930,user930@example.com,hash_password_930,2022-12-02,Italy,Genre_9,admin,Recomendeitor,785,930,82,Recomendeitor,2022-04-22,82,Content_82,2017-01-11,154,live,1.2
167,user_167,user167@example.com,hash_password_167,2022-02-27,Japan,Genre_3,moderator,Recomendeitor_Plus,786,167,16,Recomendeitor_Plus,2022-04-26,16,Content_16,2019-03-10,123,live,2.2
635,user_635,user635@example.com,hash_password_635,2021-02-06,Japan,Genre_8,moderator,Recomendeitor,787,635,127,Recomendeitor,2022-04-25,127,Content_127,2017-01-25,105,series,4.0
586,user_586,user586@example.com,hash_password_586,2020-08-16,Spain,Genre_2,admin,Recomendeitor,788,586,117,Recomendeitor_Plus,2021-07-10,117,Content_117,2017-11-07,91,short,3.8
751,user_751,user751@example.com,hash_password_751,2022-12-22,France,,content_creator,Recomendeitor_Plus,789,751,93,Recomendeitor_Plus,2022-05-18,93,Content_93,2010-11-17,32,series,1.9
249,user_249,user249@example.com,hash_password_249,2022-01-04,Germany,,content_creator,Recomendeitor_Plus,790,249,134,Recomendeitor,2021-08-18,134,Content_134,2016-07-11,143,documentary,3.8
775,user_775,user775@example.com,hash_password_775,2022-12-19,USA,Genre_2,content_creator,Recomendeitor_Plus,791,775,3,Recomendeitor,2022-01-23,3,Content_3,2020-02-15,147,live,4.7
764,user_764,user764@example.com,hash_password_764,2022-06-13,India,Genre_5,admin,Recomendeitor,792,764,14,Recomendeitor_Plus,2021-11-17,14,Content_14,2014-08-19,172,movie,3.6
357,user_357,user357@example.com,hash_password_357,2021-09-06,Japan,Genre_5,consumer,Recomendeitor_Plus,793,357,66,Recomendeitor,2022-11-17,66,Content_66,2016-10-24,111,movie,1.3
111,user_111,user111@example.com,hash_password_111,2020-11-26,USA,Genre_7,moderator,Recomendeitor_Plus,794,111,95,Recomendeitor_Plus,2022-03-04,95,Content_95,2014-07-18,83,live,3.9
692,user_692,user692@example.com,hash_password_692,2021-08-27,Spain,Genre_6,consumer,Recomendeitor,795,692,86,Recomendeitor_Plus,2022-01-08,86,Content_86,2016-02-27,156,series,2.7
700,user_700,user700@example.com,hash_password_700,2022-08-24,UK,Genre_1,consumer,Recomendeitor,796,700,195,Recomendeitor_Plus,2021-02-17,195,Content_195,2022-04-17,25,short,2.2
820,user_820,user820@example.com,hash_password_820,2022-08-06,UK,Genre_1,moderator,Recomendeitor,797,820,114,Recomendeitor_Plus,2021-03-10,114,Content_114,2011-08-03,128,live,3.6
719,user_719,user719@example.com,hash_password_719,2021-12-07,France,Genre_4,moderator,Recomendeitor_Plus,798,719,159,Recomendeitor,2021-08-06,159,Content_159,2015-08-28,170,short,4.4
234,user_234,user234@example.com,hash_password_234,2020-12-21,USA,Genre_10,moderator,Recomendeitor_Plus,799,234,161,Recomendeitor_Plus,2021-10-25,161,Content_161,2022-12-24,129,short,3.8
24,user_24,user24@example.com,hash_password_24,2022-10-06,Spain,Genre_10,content_creator,Recomendeitor,800,24,129,Recomendeitor_Plus,2021-04-17,129,Content_129,2018-01-13,96,series,3.1
26,user_26,user26@example.com,hash_password_26,2022-04-26,USA,Genre_6,content_creator,Recomendeitor,801,26,172,Recomendeitor_Plus,2021-11-22,172,Content_172,2016-12-27,34,documentary,4.5
381,user_381,user381@example.com,hash_password_381,2020-09-02,USA,,admin,Recomendeitor,802,381,15,Recomendeitor,2021-06-04,15,Content_15,2018-07-07,28,short,1.5
730,user_730,user730@example.com,hash_password_730,2020-03-21,Spain,Genre_6,consumer,Recomendeitor,803,730,37,Recomendeitor_Plus,2022-05-15,37,Content_37,2010-09-07,173,movie,1.4
346,user_346,user346@example.com,hash_password_346,2022-10-18,Brazil,Genre_7,moderator,Recomendeitor_Plus,804,346,155,Recomendeitor_Plus,2022-11-19,155,Content_155,2017-08-06,65,live,4.1
378,user_378,user378@example.com,hash_password_378,2021-01-14,Canada,Genre_7,moderator,Recomendeitor,805,378,176,Recomendeitor,2022-09-12,176,Content_176,2018-01-17,149,short,2.6
522,user_522,user522@example.com,hash_password_522,2022-11-07,France,Genre_7,content_creator,Recomendeitor_Plus,806,522,27,Recomendeitor_Plus,2022-02-13,27,Content_27,2010-06-10,46,series,3.3
17,user_17,user17@example.com,hash_password_17,2020-12-05,Canada,Genre_9,moderator,Recomendeitor_Plus,807,17,12,Recomendeitor_Plus,2021-07-13,12,Content_12,2021-11-26,66,live,1.1
245,user_245,user245@example.com,hash_password_245,2022-04-17,Spain,Genre_4,consumer,Recomendeitor_Plus,808,245,67,Recomendeitor_Plus,2022-05-05,67,Content_67,2022-12-09,75,short,1.3
718,user_718,user718@example.com,hash_password_718,2020-11-24,USA,,moderator,Recomendeitor_Plus,809,718,30,Recomendeitor_Plus,2022-09-16,30,Content_30,2021-06-21,46,series,2.0
770,user_770,user770@example.com,hash_password_770,2022-07-08,USA,Genre_3,admin,Recomendeitor,810,770,96,Recomendeitor,2022-02-27,96,Content_96,2019-05-06,19,short,4.9
624,user_624,user624@example.com,hash_password_624,2022-07-14,India,Genre_8,content_creator,Recomendeitor,811,624,194,Recomendeitor,2022-09-10,194,Content_194,2010-04-06,139,documentary,2.2
717,user_717,user717@example.com,hash_password_717,2021-05-23,UK,Genre_7,admin,Recomendeitor_Plus,812,717,135,Recomendeitor,2021-01-16,135,Content_135,2013-03-30,78,movie,3.9
539,user_539,user539@example.com,hash_password_539,2021-09-17,Japan,,admin,Recomendeitor,813,539,34,Recomendeitor_Plus,2021-10-25,34,Content_34,2021-06-09,137,documentary,2.0
969,user_969,user969@example.com,hash_password_969,2020-08-31,Japan,,admin,Recomendeitor,814,969,32,Recomendeitor,2022-08-31,32,Content_32,2019-12-28,145,short,2.4
583,user_583,user583@example.com,hash_password_583,2021-04-27,USA,Genre_10,content_creator,Recomendeitor,815,583,117,Recomendeitor,2022-07-09,117,Content_117,2017-11-07,91,short,3.8
688,user_688,user688@example.com,hash_password_688,2021-02-27,Spain,Genre_10,admin,Recomendeitor,816,688,39,Recomendeitor_Plus,2021-10-06,39,Content_39,2022-11-13,113,short,1.9
202,user_202,user202@example.com,hash_password_202,2020-09-13,USA,Genre_10,moderator,Recomendeitor,817,202,96,Recomendeitor,2022-01-08,96,Content_96,2019-05-06,19,short,4.9
248,user_248,user248@example.com,hash_password_248,2022-06-14,Brazil,Genre_5,admin,Recomendeitor_Plus,818,248,171,Recomendeitor,2022-02-27,171,Content_171,2013-12-22,26,series,3.9
118,user_118,user118@example.com,hash_password_118,2021-02-15,Italy,Genre_7,moderator,Recomendeitor_Plus,819,118,171,Recomendeitor,2022-08-30,171,Content_171,2013-12-22,26,series,3.9
9,user_9,user9@example.com,hash_password_9,2022-11-17,Brazil,Genre_8,content_creator,Recomendeitor_Plus,820,9,131,Recomendeitor_Plus,2022-01-12,131,Content_131,2017-10-09,59,short,2.5
598,user_598,user598@example.com,hash_password_598,2022-12-17,India,Genre_6,admin,Recomendeitor_Plus,821,598,174,Recomendeitor_Plus,2021-09-25,174,Content_174,2015-06-01,30,series,4.2
23,user_23,user23@example.com,hash_password_23,2020-11-04,Japan,Genre_5,admin,Recomendeitor_Plus,822,23,160,Recomendeitor,2022-12-10,160,Content_160,2019-05-23,69,movie,1.0
967,user_967,user967@example.com,hash_password_967,2022-05-07,Spain,Genre_6,admin,Recomendeitor_Plus,823,967,43,Recomendeitor,2022-03-16,43,Content_43,2021-01-31,137,short,4.5
240,user_240,user240@example.com,hash_password_240,2021-01-04,UK,Genre_6,admin,Recomendeitor_Plus,824,240,81,Recomendeitor_Plus,2022-01-26,81,Content_81,2017-11-10,74,documentary,2.7
585,user_585,user585@example.com,hash_password_585,2020-11-05,France,Genre_10,admin,Recomendeitor,825,585,3,Recomendeitor_Plus,2021-09-07,3,Content_3,2020-02-15,147,live,4.7
27,user_27,user27@example.com,hash_password_27,2021-10-13,Japan,Genre_7,content_creator,Recomendeitor,826,27,74,Recomendeitor_Plus,2021-10-29,74,Content_74,2015-07-02,129,movie,3.8
984,user_984,user984@example.com,hash_password_984,2022-12-03,UK,Genre_5,moderator,Recomendeitor,827,984,117,Recomendeitor_Plus,2021-07-30,117,Content_117,2017-11-07,91,short,3.8
861,user_861,user861@example.com,hash_password_861,2022-06-22,Canada,Genre_3,moderator,Recomendeitor_Plus,828,861,63,Recomendeitor,2021-05-20,63,Content_63,2018-06-06,171,movie,2.3
81,user_81,user81@example.com,hash_password_81,2021-02-18,Italy,Genre_1,admin,Recomendeitor_Plus,829,81,111,Recomendeitor_Plus,2021-01-21,111,Content_111,2010-03-26,68,live,4.0
596,user_596,user596@example.com,hash_password_596,2022-06-13,India,Genre_2,admin,Recomendeitor,830,596,40,Recomendeitor,2021-09-05,40,Content_40,2012-12-24,32,live,1.2
199,user_199,user199@example.com,hash_password_199,2022-10-21,Canada,,consumer,Recomendeitor_Plus,831,199,18,Recomendeitor_Plus,2022-04-09,18,Content_18,2017-06-13,35,documentary,4.7
555,user_555,user555@example.com,hash_password_555,2020-01-01,Spain,Genre_4,moderator,Recomendeitor_Plus,832,555,67,Recomendeitor_Plus,2021-06-20,67,Content_67,2022-12-09,75,short,1.3
1000,user_1000,user1000@example.com,hash_password_1000,2020-04-02,India,Genre_4,admin,Recomendeitor_Plus,833,1000,103,Recomendeitor_Plus,2021-01-23,103,Content_103,2010-06-29,165,series,2.3
775,user_775,user775@example.com,hash_password_775,2022-12-19,USA,Genre_2,content_creator,Recomendeitor_Plus,834,775,190,Recomendeitor_Plus,2022-11-27,190,Content_190,2017-06-28,22,short,1.0
92,user_92,user92@example.com,hash_password_92,2021-12-19,USA,Genre_8,admin,Recomendeitor,835,92,138,Recomendeitor,2022-09-22,138,Content_138,2022-09-12,166,series,3.8
851,user_851,user851@example.com,hash_password_851,2021-11-27,Canada,,moderator,Recomendeitor,836,851,180,Recomendeitor,2022-08-28,180,Content_180,2021-04-17,110,live,2.2
959,user_959,user959@example.com,hash_password_959,2022-08-29,Germany,Genre_7,admin,Recomendeitor_Plus,837,959,46,Recomendeitor,2021-08-07,46,Content_46,2013-02-01,111,series,3.3
84,user_84,user84@example.com,hash_password_84,2022-10-03,USA,Genre_6,consumer,Recomendeitor,838,84,55,Recomendeitor_Plus,2021-02-15,55,Content_55,2015-09-03,92,live,4.6
300,user_300,user300@example.com,hash_password_300,2021-08-11,India,Genre_3,content_creator,Recomendeitor_Plus,839,300,174,Recomendeitor,2022-09-21,174,Content_174,2015-06-01,30,series,4.2
935,user_935,user935@example.com,hash_password_935,2021-04-16,Italy,Genre_5,moderator,Recomendeitor_Plus,840,935,75,Recomendeitor_Plus,2022-01-02,75,Content_75,2011-12-22,135,documentary,4.1
296,user_296,user296@example.com,hash_password_296,2020-11-28,USA,Genre_5,admin,Recomendeitor,841,296,188,Recomendeitor_Plus,2022-02-16,188,Content_188,2015-08-25,114,live,4.3
647,user_647,user647@example.com,hash_password_647,2020-12-30,Japan,Genre_6,admin,Recomendeitor_Plus,842,647,97,Recomendeitor,2021-10-05,97,Content_97,2012-03-25,63,series,1.9
454,user_454,user454@example.com,hash_password_454,2021-09-23,USA,Genre_3,consumer,Recomendeitor,843,454,26,Recomendeitor_Plus,2022-08-19,26,Content_26,2014-04-05,34,live,4.8
281,user_281,user281@example.com,hash_password_281,2021-01-23,Spain,Genre_5,moderator,Recomendeitor_Plus,844,281,155,Recomendeitor_Plus,2022-03-30,155,Content_155,2017-08-06,65,live,4.1
59,user_59,user59@example.com,hash_password_59,2021-07-15,Spain,,admin,Recomendeitor,845,59,166,Recomendeitor,2021-06-30,166,Content_166,2013-03-18,110,movie,4.3
909,user_909,user909@example.com,hash_password_909,2022-09-17,UK,Genre_2,consumer,Recomendeitor,846,909,22,Recomendeitor_Plus,2021-05-04,22,Content_22,2017-05-08,144,movie,2.5
871,user_871,user871@example.com,hash_password_871,2022-12-27,Germany,Genre_4,moderator,Recomendeitor_Plus,847,871,26,Recomendeitor_Plus,2021-03-19,26,Content_26,2014-04-05,34,live,4.8
1000,user_1000,user1000@example.com,hash_password_1000,2020-04-02,India,Genre_4,admin,Recomendeitor_Plus,848,1000,197,Recomendeitor,2021-07-12,197,Content_197,2016-12-22,82,live,3.5
342,user_342,user342@example.com,hash_password_342,2020-03-02,India,,content_creator,Recomendeitor,849,342,163,Recomendeitor,2022-05-26,163,Content_163,2016-06-01,32,short,2.8
753,user_753,user753@example.com,hash_password_753,2021-07-27,Japan,Genre_10,admin,Recomendeitor,850,753,194,Recomendeitor_Plus,2021-07-07,194,Content_194,2010-04-06,139,documentary,2.2
465,user_465,user465@example.com,hash_password_465,2022-11-06,Japan,Genre_4,consumer,Recomendeitor,851,465,73,Recomendeitor,2021-07-27,73,Content_73,2014-04-18,145,documentary,2.3
880,user_880,user880@example.com,hash_password_880,2020-07-04,UK,Genre_9,admin,Recomendeitor_Plus,852,880,115,Recomendeitor_Plus,2022-02-19,115,Content_115,2013-10-28,168,live,1.3
342,user_342,user342@example.com,hash_password_342,2020-03-02,India,,content_creator,Recomendeitor,853,342,51,Recomendeitor,2022-09-27,51,Content_51,2011-07-21,151,short,2.1
610,user_610,user610@example.com,hash_password_610,2020-09-30,Brazil,Genre_9,consumer,Recomendeitor,854,610,113,Recomendeitor_Plus,2022-09-07,113,Content_113,2016-12-10,21,documentary,3.4
62,user_62,user62@example.com,hash_password_62,2022-12-30,Spain,Genre_8,moderator,Recomendeitor_Plus,855,62,146,Recomendeitor,2022-12-14,146,Content_146,2010-01-16,164,documentary,4.9
776,user_776,user776@example.com,hash_password_776,2021-04-13,UK,Genre_4,consumer,Recomendeitor_Plus,856,776,171,Recomendeitor,2022-07-27,171,Content_171,2013-12-22,26,series,3.9
625,user_625,user625@example.com,hash_password_625,2021-05-07,USA,Genre_9,content_creator,Recomendeitor,857,625,12,Recomendeitor_Plus,2021-02-13,12,Content_12,2021-11-26,66,live,1.1
429,user_429,user429@example.com,hash_password_429,2020-01-16,Germany,Genre_5,moderator,Recomendeitor_Plus,858,429,3,Recomendeitor,2022-08-17,3,Content_3,2020-02-15,147,live,4.7
658,user_658,user658@example.com,hash_password_658,2020-08-25,Spain,Genre_2,moderator,Recomendeitor,859,658,120,Recomendeitor,2021-06-20,120,Content_120,2012-08-14,84,movie,3.3
728,user_728,user728@example.com,hash_password_728,2020-01-31,France,,consumer,Recomendeitor,860,728,135,Recomendeitor_Plus,2022-03-24,135,Content_135,2013-03-30,78,movie,3.9
256,user_256,user256@example.com,hash_password_256,2022-10-20,UK,Genre_8,consumer,Recomendeitor,861,256,134,Recomendeitor,2022-10-20,134,Content_134,2016-07-11,143,documentary,3.8
828,user_828,user828@example.com,hash_password_828,2022-01-27,Brazil,Genre_6,admin,Recomendeitor,862,828,82,Recomendeitor,2022-09-12,82,Content_82,2017-01-11,154,live,1.2
828,user_828,user828@example.com,hash_password_828,2022-01-27,Brazil,Genre_6,admin,Recomendeitor,863,828,45,Recomendeitor,2021-10-29,45,Content_45,2014-09-25,167,short,4.8
874,user_874,user874@example.com,hash_password_874,2021-04-21,USA,Genre_8,content_creator,Recomendeitor,864,874,127,Recomendeitor_Plus,2021-10-03,127,Content_127,2017-01-25,105,series,4.0
770,user_770,user770@example.com,hash_password_770,2022-07-08,USA,Genre_3,admin,Recomendeitor,865,770,86,Recomendeitor,2022-12-28,86,Content_86,2016-02-27,156,series,2.7
706,user_706,user706@example.com,hash_password_706,2022-10-26,Canada,Genre_9,moderator,Recomendeitor,866,706,115,Recomendeitor_Plus,2022-10-14,115,Content_115,2013-10-28,168,live,1.3
347,user_347,user347@example.com,hash_password_347,2022-06-25,UK,Genre_3,consumer,Recomendeitor,867,347,167,Recomendeitor_Plus,2022-10-19,167,Content_167,2021-11-13,170,short,3.2
